
3:Kaffeecone vs. Bene,3,Kaffeecone,Bene,Kaffeecone vs. Bene,0,4,L,4,4,,Kaffeecone,Kayze
4:PokéBazi vs. CaptainCrinch,4,PokéBazi,CaptainCrinch,PokéBazi vs. CaptainCrinch,0,1,L,4,4,,PokéBazi,Kayze
2:SurskitTV vs. CrowdController,2,SurskitTV,CrowdController,SurskitTV vs. CrowdController,0,3,L,4,4,,SurskitTV,Kayze
4:RegiBang vs. Minetube,4,RegiBang,Minetube,RegiBang vs. Minetube,3,0,W,4,4,,RegiBang,Kayze
2:Lauris vs. MeLevies,2,Lauris,MeLevies,Lauris vs. MeLevies,0,1,L,4,4,,Lauris,Kayze
3:Bene vs. Present,3,Bene,Present,Bene vs. Present,1,0,W,4,5,,Bene,Kayze
2:Cabgolord vs. CaptainCrinch,2,Cabgolord,CaptainCrinch,Cabgolord vs. CaptainCrinch,0,6,L,4,5,,Cabgolord,Kayze
2:Kaffeecone vs. CrowdController,2,Kaffeecone,CrowdController,Kaffeecone vs. CrowdController,2,0,W,4,5,,Kaffeecone,Kayze
4:PokéBazi vs. Minetube,4,PokéBazi,Minetube,PokéBazi vs. Minetube,0,2,L,4,5,,PokéBazi,Kayze
2:SurskitTV vs. MeLevies,2,SurskitTV,MeLevies,SurskitTV vs. MeLevies,3,0,W,4,5,,SurskitTV,Kayze
3:RegiBang vs. Lauris,3,RegiBang,Lauris,RegiBang vs. Lauris,0,2,L,4,5,,RegiBang,Kayze
4:CaptainCrinch vs. Present,4,CaptainCrinch,Present,CaptainCrinch vs. Present,0,5,L,4,6,,CaptainCrinch,Kayze
2:Bene vs. CrowdController,2,Bene,CrowdController,Bene vs. CrowdController,6,0,W,4,6,,Bene,Kayze
2:Cabgolord vs. Minetube,2,Cabgolord,Minetube,Cabgolord vs. Minetube,0,4,L,4,6,,Cabgolord,Kayze
2:Kaffeecone vs. MeLevies,2,Kaffeecone,MeLevies,Kaffeecone vs. MeLevies,0,4,L,4,6,,Kaffeecone,Kayze
3:PokéBazi vs. Lauris,3,PokéBazi,Lauris,PokéBazi vs. Lauris,2,0,W,4,6,,PokéBazi,Kayze
6:SurskitTV vs. RegiBang,6,SurskitTV,RegiBang,SurskitTV vs. RegiBang,0,3,L,4,6,,SurskitTV,Kayze
2:CrowdController vs. Present,2,CrowdController,Present,CrowdController vs. Present,0,4,L,4,7,,CrowdController,Kayze
4:CaptainCrinch vs. Minetube,4,CaptainCrinch,Minetube,CaptainCrinch vs. Minetube,5,0,W,4,7,,CaptainCrinch,Kayze
2:Bene vs. MeLevies,2,Bene,MeLevies,Bene vs. MeLevies,3,0,W,4,7,,Bene,KiluaSan
2:Cabgolord vs. Lauris,2,Cabgolord,Lauris,Cabgolord vs. Lauris,2,0,W,4,7,,Cabgolord,KiluaSan
6:Kaffeecone vs. RegiBang,6,Kaffeecone,RegiBang,Kaffeecone vs. RegiBang,0,2,L,4,7,,Kaffeecone,KiluaSan
4:PokéBazi vs. SurskitTV,4,PokéBazi,SurskitTV,PokéBazi vs. SurskitTV,0,1,L,4,7,,PokéBazi,KiluaSan
4:Minetube vs. Present,4,Minetube,Present,Minetube vs. Present,2,0,W,4,8,,Minetube,KiluaSan
3:CrowdController vs. MeLevies,3,CrowdController,MeLevies,CrowdController vs. MeLevies,2,0,W,4,8,,CrowdController,KiluaSan
3:CaptainCrinch vs. Lauris,3,CaptainCrinch,Lauris,CaptainCrinch vs. Lauris,0,3,L,4,8,,CaptainCrinch,KiluaSan
3:Bene vs. RegiBang,3,Bene,RegiBang,Bene vs. RegiBang,2,0,W,4,8,,Bene,KiluaSan
6:Cabgolord vs. SurskitTV,6,Cabgolord,SurskitTV,Cabgolord vs. SurskitTV,0,3,L,4,8,,Cabgolord,KiluaSan
4:Kaffeecone vs. PokéBazi,4,Kaffeecone,PokéBazi,Kaffeecone vs. PokéBazi,1,0,W,4,8,,Kaffeecone,KiluaSan
2:MeLevies vs. Present,2,MeLevies,Present,MeLevies vs. Present,0,1,L,4,9,,MeLevies,KiluaSan
3:Minetube vs. Lauris,3,Minetube,Lauris,Minetube vs. Lauris,0,4,L,4,9,,Minetube,KiluaSan
2:CrowdController vs. RegiBang,2,CrowdController,RegiBang,CrowdController vs. RegiBang,0,1,L,4,9,,CrowdController,KiluaSan
4:CaptainCrinch vs. SurskitTV,4,CaptainCrinch,SurskitTV,CaptainCrinch vs. SurskitTV,6,0,W,4,9,,CaptainCrinch,King Blex
3:Bene vs. PokéBazi,3,Bene,PokéBazi,Bene vs. PokéBazi,0,1,L,4,9,,Bene,King Blex
6:Cabgolord vs. Kaffeecone,6,Cabgolord,Kaffeecone,Cabgolord vs. Kaffeecone,4,0,W,4,9,,Cabgolord,King Blex
3:Lauris vs. Present,3,Lauris,Present,Lauris vs. Present,0,2,L,4,10,,Lauris,King Blex
2:MeLevies vs. RegiBang,2,MeLevies,RegiBang,MeLevies vs. RegiBang,0,2,L,4,10,,MeLevies,King Blex
4:Minetube vs. SurskitTV,4,Minetube,SurskitTV,Minetube vs. SurskitTV,3,0,W,4,10,,Minetube,King Blex
2:CrowdController vs. PokéBazi,2,CrowdController,PokéBazi,CrowdController vs. PokéBazi,2,0,W,4,10,,CrowdController,King Blex
4:CaptainCrinch vs. Kaffeecone,4,CaptainCrinch,Kaffeecone,CaptainCrinch vs. Kaffeecone,2,0,W,4,10,,CaptainCrinch,King Blex
2:Bene vs. Cabgolord,2,Bene,Cabgolord,Bene vs. Cabgolord,1,0,W,4,10,,Bene,King Blex
6:RegiBang vs. Present,6,RegiBang,Present,RegiBang vs. Present,5,0,W,4,11,,RegiBang,King Blex
3:Lauris vs. SurskitTV,3,Lauris,SurskitTV,Lauris vs. SurskitTV,3,0,W,4,11,,Lauris,King Blex
2:MeLevies vs. PokéBazi,2,MeLevies,PokéBazi,MeLevies vs. PokéBazi,3,0,W,4,11,,MeLevies,King Blex
4:Minetube vs. Kaffeecone,4,Minetube,Kaffeecone,Minetube vs. Kaffeecone,5,0,W,4,11,,Minetube,King Blex
3:CrowdController vs. Cabgolord,3,CrowdController,Cabgolord,CrowdController vs. Cabgolord,0,3,L,4,11,,CrowdController,King Blex
3:CaptainCrinch vs. Bene,3,CaptainCrinch,Bene,CaptainCrinch vs. Bene,0,2,L,4,11,,CaptainCrinch,King Blex
8:Present vs. SurskitTV,8,Present,SurskitTV,Present vs. SurskitTV,1,0,W,4,12,,Present,King Blex
4:PokéBazi vs. RegiBang,4,PokéBazi,RegiBang,PokéBazi vs. RegiBang,0,4,L,4,12,,PokéBazi,King Blex
3:Kaffeecone vs. Lauris,3,Kaffeecone,Lauris,Kaffeecone vs. Lauris,0,5,L,4,12,,Kaffeecone,King Blex
4:Cabgolord vs. MeLevies,4,Cabgolord,MeLevies,Cabgolord vs. MeLevies,0,2,L,4,12,,Cabgolord,King Blex
3:Bene vs. Minetube,3,Bene,Minetube,Bene vs. Minetube,3,0,W,4,12,,Bene,King Blex
2:CaptainCrinch vs. CrowdController,2,CaptainCrinch,CrowdController,CaptainCrinch vs. CrowdController,2,0,W,4,12,,CaptainCrinch,King Blex
4:Present vs. PokéBazi,4,Present,PokéBazi,Present vs. PokéBazi,3,0,W,4,13,,Present,King Blex
8:Kaffeecone vs. SurskitTV,8,Kaffeecone,SurskitTV,Kaffeecone vs. SurskitTV,5,0,W,4,13,,Kaffeecone,King Blex
4:Cabgolord vs. RegiBang,4,Cabgolord,RegiBang,Cabgolord vs. RegiBang,3,0,W,4,13,,Cabgolord,King Blex
3:Bene vs. Lauris,3,Bene,Lauris,Bene vs. Lauris,0,2,L,4,13,,Bene,King Blex
2:CaptainCrinch vs. MeLevies,2,CaptainCrinch,MeLevies,CaptainCrinch vs. MeLevies,0,3,L,4,13,,CaptainCrinch,King Blex
2:CrowdController vs. Minetube,2,CrowdController,Minetube,CrowdController vs. Minetube,5,0,W,4,13,,CrowdController,King Blex
8:Present vs. Kaffeecone,8,Present,Kaffeecone,Present vs. Kaffeecone,2,0,W,4,14,,Present,King Blex
2:Cabgolord vs. PokéBazi,2,Cabgolord,PokéBazi,Cabgolord vs. PokéBazi,4,0,W,4,14,,Cabgolord,Kuchenjaeger
4:Bene vs. SurskitTV,4,Bene,SurskitTV,Bene vs. SurskitTV,4,0,W,4,14,,Bene,Kuchenjaeger
4:CaptainCrinch vs. RegiBang,4,CaptainCrinch,RegiBang,CaptainCrinch vs. RegiBang,0,2,L,4,14,,CaptainCrinch,Kuchenjaeger
2:CrowdController vs. Lauris,2,CrowdController,Lauris,CrowdController vs. Lauris,0,3,L,4,14,,CrowdController,Kuchenjaeger
2:Minetube vs. MeLevies,2,Minetube,MeLevies,Minetube vs. MeLevies,1,0,W,4,14,,Minetube,Kuchenjaeger
5:Present vs. Cabgolord,5,Present,Cabgolord,Present vs. Cabgolord,3,0,W,4,15,,Present,Kuchenjaeger
3:Bene vs. Kaffeecone,3,Bene,Kaffeecone,Bene vs. Kaffeecone,4,0,W,4,15,,Bene,Kuchenjaeger
4:CaptainCrinch vs. PokéBazi,4,CaptainCrinch,PokéBazi,CaptainCrinch vs. PokéBazi,3,0,W,4,15,,CaptainCrinch,Kuchenjaeger
2:CrowdController vs. SurskitTV,2,CrowdController,SurskitTV,CrowdController vs. SurskitTV,0,5,L,4,15,,CrowdController,Kuchenjaeger
4:Minetube vs. RegiBang,4,Minetube,RegiBang,Minetube vs. RegiBang,3,0,W,4,15,,Minetube,Kuchenjaeger
2:MeLevies vs. Lauris,2,MeLevies,Lauris,MeLevies vs. Lauris,0,3,L,4,15,,MeLevies,Kuchenjaeger
3:Present vs. Bene,3,Present,Bene,Present vs. Bene,0,5,L,4,16,,Present,Kuchenjaeger
2:CaptainCrinch vs. Cabgolord,2,CaptainCrinch,Cabgolord,CaptainCrinch vs. Cabgolord,0,1,L,4,16,,CaptainCrinch,Kuchenjaeger
2:CrowdController vs. Kaffeecone,2,CrowdController,Kaffeecone,CrowdController vs. Kaffeecone,0,2,L,4,16,,CrowdController,Kuchenjaeger
4:Minetube vs. PokéBazi,4,Minetube,PokéBazi,Minetube vs. PokéBazi,0,0,D,4,16,,Minetube,Kuchenjaeger
2:MeLevies vs. SurskitTV,2,MeLevies,SurskitTV,MeLevies vs. SurskitTV,0,0,D,4,16,,MeLevies,Kuchenjaeger
3:Lauris vs. RegiBang,3,Lauris,RegiBang,Lauris vs. RegiBang,0,4,L,4,16,,Lauris,Kuchenjaeger
4:Present vs. CaptainCrinch,4,Present,CaptainCrinch,Present vs. CaptainCrinch,3,0,W,4,17,,Present,Kuchenjaeger
2:CrowdController vs. Bene,2,CrowdController,Bene,CrowdController vs. Bene,0,5,L,4,17,,CrowdController,Kuchenjaeger
2:Minetube vs. Cabgolord,2,Minetube,Cabgolord,Minetube vs. Cabgolord,2,0,W,4,17,,Minetube,Kuchenjaeger
2:MeLevies vs. Kaffeecone,2,MeLevies,Kaffeecone,MeLevies vs. Kaffeecone,0,1,L,4,17,,MeLevies,Kuchenjaeger
3:Lauris vs. PokéBazi,3,Lauris,PokéBazi,Lauris vs. PokéBazi,0,4,L,4,17,,Lauris,Kuchenjaeger
6:RegiBang vs. SurskitTV,6,RegiBang,SurskitTV,RegiBang vs. SurskitTV,0,6,L,4,17,,RegiBang,Kuchenjaeger
2:Present vs. CrowdController,2,Present,CrowdController,Present vs. CrowdController,5,0,W,4,18,,Present,Kuchenjaeger
4:Minetube vs. CaptainCrinch,4,Minetube,CaptainCrinch,Minetube vs. CaptainCrinch,2,0,W,4,18,,Minetube,Kuchenjaeger
2:MeLevies vs. Bene,2,MeLevies,Bene,MeLevies vs. Bene,0,4,L,4,18,,MeLevies,Kuchenjaeger
2:Lauris vs. Cabgolord,2,Lauris,Cabgolord,Lauris vs. Cabgolord,3,0,W,4,18,,Lauris,Lauris
6:RegiBang vs. Kaffeecone,6,RegiBang,Kaffeecone,RegiBang vs. Kaffeecone,0,2,L,4,18,,RegiBang,Lauris
4:SurskitTV vs. PokéBazi,4,SurskitTV,PokéBazi,SurskitTV vs. PokéBazi,0,4,L,4,18,,SurskitTV,Lauris
4:Present vs. Minetube,4,Present,Minetube,Present vs. Minetube,4,0,W,4,19,,Present,Lauris
3:MeLevies vs. CrowdController,3,MeLevies,CrowdController,MeLevies vs. CrowdController,2,0,W,4,19,,MeLevies,Lauris
3:Lauris vs. CaptainCrinch,3,Lauris,CaptainCrinch,Lauris vs. CaptainCrinch,0,4,L,4,19,,Lauris,Lauris
3:RegiBang vs. Bene,3,RegiBang,Bene,RegiBang vs. Bene,0,4,L,4,19,,RegiBang,Lauris
6:SurskitTV vs. Cabgolord,6,SurskitTV,Cabgolord,SurskitTV vs. Cabgolord,0,1,L,4,19,,SurskitTV,Lauris
4:PokéBazi vs. Kaffeecone,4,PokéBazi,Kaffeecone,PokéBazi vs. Kaffeecone,1,0,W,4,19,,PokéBazi,Lauris
2:Present vs. MeLevies,2,Present,MeLevies,Present vs. MeLevies,5,0,W,4,20,,Present,Lauris
3:Lauris vs. Minetube,3,Lauris,Minetube,Lauris vs. Minetube,0,6,L,4,20,,Lauris,Lauris
2:RegiBang vs. CrowdController,2,RegiBang,CrowdController,RegiBang vs. CrowdController,0,1,L,4,20,,RegiBang,Lauris
4:SurskitTV vs. CaptainCrinch,4,SurskitTV,CaptainCrinch,SurskitTV vs. CaptainCrinch,4,0,W,4,20,,SurskitTV,Lauris
3:PokéBazi vs. Bene,3,PokéBazi,Bene,PokéBazi vs. Bene,0,3,L,4,20,,PokéBazi,Lauris
6:Kaffeecone vs. Cabgolord,6,Kaffeecone,Cabgolord,Kaffeecone vs. Cabgolord,4,0,W,4,20,,Kaffeecone,Lauris
3:Present vs. Lauris,3,Present,Lauris,Present vs. Lauris,3,0,W,4,21,,Present,Lauris
2:RegiBang vs. MeLevies,2,RegiBang,MeLevies,RegiBang vs. MeLevies,0,3,L,4,21,,RegiBang,Lauris
4:SurskitTV vs. Minetube,4,SurskitTV,Minetube,SurskitTV vs. Minetube,2,0,W,4,21,,SurskitTV,Lauris
2:PokéBazi vs. CrowdController,2,PokéBazi,CrowdController,PokéBazi vs. CrowdController,0,6,L,4,21,,PokéBazi,Lauris
4:Kaffeecone vs. CaptainCrinch,4,Kaffeecone,CaptainCrinch,Kaffeecone vs. CaptainCrinch,1,0,W,4,21,,Kaffeecone,Lauris
2:Cabgolord vs. Bene,2,Cabgolord,Bene,Cabgolord vs. Bene,0,4,L,4,21,,Cabgolord,Lauris
6:Present vs. RegiBang,6,Present,RegiBang,Present vs. RegiBang,2,0,W,4,22,,Present,Lauris
3:SurskitTV vs. Lauris,3,SurskitTV,Lauris,SurskitTV vs. Lauris,2,0,W,4,22,,SurskitTV,Lauris
2:PokéBazi vs. MeLevies,2,PokéBazi,MeLevies,PokéBazi vs. MeLevies,1,0,W,4,22,,PokéBazi,Lauris
4:Kaffeecone vs. Minetube,4,Kaffeecone,Minetube,Kaffeecone vs. Minetube,2,0,W,4,22,,Kaffeecone,Lauris
3:Cabgolord vs. CrowdController,3,Cabgolord,CrowdController,Cabgolord vs. CrowdController,5,0,W,4,22,,Cabgolord,Lauris
3:Bene vs. CaptainCrinch,3,Bene,CaptainCrinch,Bene vs. CaptainCrinch,6,0,W,4,22,,Bene,Lauris
1:Scoutley vs. BlackLink,1,Scoutley,BlackLink,Scoutley vs. BlackLink,0,3,L,4,1,,Scoutley,Lauris
1:ImpelDownTV vs. TheMiiFii,1,ImpelDownTV,TheMiiFii,ImpelDownTV vs. TheMiiFii,4,0,W,4,1,,ImpelDownTV,Lauris
1:Suishomaru vs. Leinux,1,Suishomaru,Leinux,Suishomaru vs. Leinux,2,0,W,4,1,,Suishomaru,Lauris
1:Dragon of Doom vs. Professor N,1,Dragon of Doom,Professor N,Dragon of Doom vs. Professor N,0,3,L,4,1,,Dragon of Doom,Lauris
1:Glebber vs. Asalakoren,1,Glebber,Asalakoren,Glebber vs. Asalakoren,3,0,W,4,1,,Glebber,Lauris
1:Tabasco TV vs. BraveBirdGames,1,Tabasco TV,BraveBirdGames,Tabasco TV vs. BraveBirdGames,2,0,W,4,1,,Tabasco TV,Lauris
1:Scoutley vs. ImpelDownTV,1,Scoutley,ImpelDownTV,Scoutley vs. ImpelDownTV,1,0,W,4,2,,Scoutley,Lauris
1:Suishomaru vs. BlackLink,1,Suishomaru,BlackLink,Suishomaru vs. BlackLink,1,0,W,4,2,,Suishomaru,Lauris
1:Dragon of Doom vs. TheMiiFii,1,Dragon of Doom,TheMiiFii,Dragon of Doom vs. TheMiiFii,5,0,W,4,2,,Dragon of Doom,Lauris
1:Glebber vs. Leinux,1,Glebber,Leinux,Glebber vs. Leinux,4,0,W,4,2,,Glebber,Lauris
1:Tabasco TV vs. Professor N,1,Tabasco TV,Professor N,Tabasco TV vs. Professor N,0,2,L,4,2,,Tabasco TV,Lauris
1:BraveBirdGames vs. Asalakoren,1,BraveBirdGames,Asalakoren,BraveBirdGames vs. Asalakoren,1,0,W,4,2,,BraveBirdGames,Lauris
1:Scoutley vs. Suishomaru,1,Scoutley,Suishomaru,Scoutley vs. Suishomaru,0,1,L,4,3,,Scoutley,Lauris
1:Dragon of Doom vs. ImpelDownTV,1,Dragon of Doom,ImpelDownTV,Dragon of Doom vs. ImpelDownTV,0,2,L,4,3,,Dragon of Doom,Lauris
1:Glebber vs. BlackLink,1,Glebber,BlackLink,Glebber vs. BlackLink,4,0,W,4,3,,Glebber,Lauris
1:Tabasco TV vs. TheMiiFii,1,Tabasco TV,TheMiiFii,Tabasco TV vs. TheMiiFii,6,0,W,4,3,,Tabasco TV,Lauris
3:BraveBirdGames vs. Leinux,3,BraveBirdGames,Leinux,BraveBirdGames vs. Leinux,1,0,W,4,3,,BraveBirdGames,Lauris
1:Asalakoren vs. Professor N,1,Asalakoren,Professor N,Asalakoren vs. Professor N,0,2,L,4,3,,Asalakoren,Lauris
1:Scoutley vs. Dragon of Doom,1,Scoutley,Dragon of Doom,Scoutley vs. Dragon of Doom,0,5,L,4,4,,Scoutley,Lauris
1:Glebber vs. Suishomaru,1,Glebber,Suishomaru,Glebber vs. Suishomaru,4,0,W,4,4,,Glebber,Lauris
1:Tabasco TV vs. ImpelDownTV,1,Tabasco TV,ImpelDownTV,Tabasco TV vs. ImpelDownTV,0,1,L,4,4,,Tabasco TV,Lauris
2:BraveBirdGames vs. BlackLink,2,BraveBirdGames,BlackLink,BraveBirdGames vs. BlackLink,3,0,W,4,4,,BraveBirdGames,Lauris
1:Asalakoren vs. TheMiiFii,1,Asalakoren,TheMiiFii,Asalakoren vs. TheMiiFii,0,2,L,4,4,,Asalakoren,Lauris
1:Professor N vs. Leinux,1,Professor N,Leinux,Professor N vs. Leinux,6,0,W,4,4,,Professor N,Lauris
1:Scoutley vs. Glebber,1,Scoutley,Glebber,Scoutley vs. Glebber,0,1,L,4,5,,Scoutley,Lauris
1:Tabasco TV vs. Dragon of Doom,1,Tabasco TV,Dragon of Doom,Tabasco TV vs. Dragon of Doom,0,3,L,4,5,,Tabasco TV,Lauris
1:BraveBirdGames vs. Suishomaru,1,BraveBirdGames,Suishomaru,BraveBirdGames vs. Suishomaru,0,3,L,4,5,,BraveBirdGames,Lauris
1:Asalakoren vs. ImpelDownTV,1,Asalakoren,ImpelDownTV,Asalakoren vs. ImpelDownTV,0,3,L,4,5,,Asalakoren,Lauris
2:Professor N vs. BlackLink,2,Professor N,BlackLink,Professor N vs. BlackLink,2,0,W,4,5,,Professor N,Lauris
3:Leinux vs. TheMiiFii,3,Leinux,TheMiiFii,Leinux vs. TheMiiFii,0,3,L,4,5,,Leinux,Lauris
1:Scoutley vs. Tabasco TV,1,Scoutley,Tabasco TV,Scoutley vs. Tabasco TV,0,2,L,4,6,,Scoutley,Lauris
1:BraveBirdGames vs. Glebber,1,BraveBirdGames,Glebber,BraveBirdGames vs. Glebber,1,0,W,4,6,,BraveBirdGames,Lauris
1:Asalakoren vs. Dragon of Doom,1,Asalakoren,Dragon of Doom,Asalakoren vs. Dragon of Doom,0,2,L,4,6,,Asalakoren,Lauris
1:Professor N vs. Suishomaru,1,Professor N,Suishomaru,Professor N vs. Suishomaru,0,2,L,4,6,,Professor N,Lauris
1:Leinux vs. ImpelDownTV,1,Leinux,ImpelDownTV,Leinux vs. ImpelDownTV,0,2,L,4,6,,Leinux,Lauris
2:TheMiiFii vs. BlackLink,2,TheMiiFii,BlackLink,TheMiiFii vs. BlackLink,5,0,W,4,6,,TheMiiFii,Lauris
1:Scoutley vs. BraveBirdGames,1,Scoutley,BraveBirdGames,Scoutley vs. BraveBirdGames,1,0,W,4,7,,Scoutley,Lauris
1:Asalakoren vs. Tabasco TV,1,Asalakoren,Tabasco TV,Asalakoren vs. Tabasco TV,0,3,L,4,7,,Asalakoren,Lauris
1:Professor N vs. Glebber,1,Professor N,Glebber,Professor N vs. Glebber,3,0,W,4,7,,Professor N,Lauris
1:Leinux vs. Dragon of Doom,1,Leinux,Dragon of Doom,Leinux vs. Dragon of Doom,3,0,W,4,7,,Leinux,Lauris
1:TheMiiFii vs. Suishomaru,1,TheMiiFii,Suishomaru,TheMiiFii vs. Suishomaru,1,0,W,4,7,,TheMiiFii,Lauris
1:BlackLink vs. ImpelDownTV,1,BlackLink,ImpelDownTV,BlackLink vs. ImpelDownTV,0,3,L,4,7,,BlackLink,Lauris
1:Scoutley vs. Asalakoren,1,Scoutley,Asalakoren,Scoutley vs. Asalakoren,2,0,W,4,8,,Scoutley,Leinux
1:Professor N vs. BraveBirdGames,1,Professor N,BraveBirdGames,Professor N vs. BraveBirdGames,0,2,L,4,8,,Professor N,Leinux
1:Leinux vs. Tabasco TV,1,Leinux,Tabasco TV,Leinux vs. Tabasco TV,0,3,L,4,8,,Leinux,Leinux
1:TheMiiFii vs. Glebber,1,TheMiiFii,Glebber,TheMiiFii vs. Glebber,3,0,W,4,8,,TheMiiFii,Leinux
1:BlackLink vs. Dragon of Doom,1,BlackLink,Dragon of Doom,BlackLink vs. Dragon of Doom,0,2,L,4,8,,BlackLink,Leinux
1:ImpelDownTV vs. Suishomaru,1,ImpelDownTV,Suishomaru,ImpelDownTV vs. Suishomaru,0,4,L,4,8,,ImpelDownTV,Leinux
1:Scoutley vs. Professor N,1,Scoutley,Professor N,Scoutley vs. Professor N,0,2,L,4,9,,Scoutley,Leinux
1:Leinux vs. Asalakoren,1,Leinux,Asalakoren,Leinux vs. Asalakoren,0,6,L,4,9,,Leinux,Leinux
3:TheMiiFii vs. BraveBirdGames,3,TheMiiFii,BraveBirdGames,TheMiiFii vs. BraveBirdGames,0,3,L,4,9,,TheMiiFii,Leinux
1:BlackLink vs. Tabasco TV,1,BlackLink,Tabasco TV,BlackLink vs. Tabasco TV,0,4,L,4,9,,BlackLink,Leinux
1:ImpelDownTV vs. Glebber,1,ImpelDownTV,Glebber,ImpelDownTV vs. Glebber,0,4,L,4,9,,ImpelDownTV,Leinux
1:Suishomaru vs. Dragon of Doom,1,Suishomaru,Dragon of Doom,Suishomaru vs. Dragon of Doom,2,0,W,4,9,,Suishomaru,Leinux
1:Scoutley vs. Leinux,1,Scoutley,Leinux,Scoutley vs. Leinux,0,6,L,4,10,,Scoutley,Leinux
2:TheMiiFii vs. Professor N,2,TheMiiFii,Professor N,TheMiiFii vs. Professor N,2,0,W,4,10,,TheMiiFii,Leinux
1:BlackLink vs. Asalakoren,1,BlackLink,Asalakoren,BlackLink vs. Asalakoren,0,5,L,4,10,,BlackLink,Leinux
1:ImpelDownTV vs. BraveBirdGames,1,ImpelDownTV,BraveBirdGames,ImpelDownTV vs. BraveBirdGames,1,0,W,4,10,,ImpelDownTV,Leinux
1:Suishomaru vs. Tabasco TV,1,Suishomaru,Tabasco TV,Suishomaru vs. Tabasco TV,0,2,L,4,10,,Suishomaru,Leinux
1:Dragon of Doom vs. Glebber,1,Dragon of Doom,Glebber,Dragon of Doom vs. Glebber,1,0,W,4,10,,Dragon of Doom,Leinux
1:Scoutley vs. TheMiiFii,1,Scoutley,TheMiiFii,Scoutley vs. TheMiiFii,0,3,L,4,11,,Scoutley,Leinux
2:BlackLink vs. Leinux,2,BlackLink,Leinux,BlackLink vs. Leinux,1,0,W,4,11,,BlackLink,Leinux
1:ImpelDownTV vs. Professor N,1,ImpelDownTV,Professor N,ImpelDownTV vs. Professor N,0,2,L,4,11,,ImpelDownTV,Leinux
1:Suishomaru vs. Asalakoren,1,Suishomaru,Asalakoren,Suishomaru vs. Asalakoren,3,0,W,4,11,,Suishomaru,Leinux
1:Dragon of Doom vs. BraveBirdGames,1,Dragon of Doom,BraveBirdGames,Dragon of Doom vs. BraveBirdGames,1,0,W,4,11,,Dragon of Doom,Leinux
1:Glebber vs. Tabasco TV,1,Glebber,Tabasco TV,Glebber vs. Tabasco TV,0,6,L,4,11,,Glebber,Leinux
1:BlackLink vs. Scoutley,1,BlackLink,Scoutley,BlackLink vs. Scoutley,0,1,L,4,12,,BlackLink,Leinux
1:TheMiiFii vs. ImpelDownTV,1,TheMiiFii,ImpelDownTV,TheMiiFii vs. ImpelDownTV,0,2,L,4,12,,TheMiiFii,Leinux
1:Leinux vs. Suishomaru,1,Leinux,Suishomaru,Leinux vs. Suishomaru,0,2,L,4,12,,Leinux,Leinux
1:Professor N vs. Dragon of Doom,1,Professor N,Dragon of Doom,Professor N vs. Dragon of Doom,4,0,W,4,12,,Professor N,Leinux
1:Asalakoren vs. Glebber,1,Asalakoren,Glebber,Asalakoren vs. Glebber,0,3,L,4,12,,Asalakoren,Leinux
1:BraveBirdGames vs. Tabasco TV,1,BraveBirdGames,Tabasco TV,BraveBirdGames vs. Tabasco TV,1,0,W,4,12,,BraveBirdGames,Leinux
1:ImpelDownTV vs. Scoutley,1,ImpelDownTV,Scoutley,ImpelDownTV vs. Scoutley,0,0,D,4,13,,ImpelDownTV,Leinux
1:BlackLink vs. Suishomaru,1,BlackLink,Suishomaru,BlackLink vs. Suishomaru,0,1,L,4,13,,BlackLink,Leinux
1:TheMiiFii vs. Dragon of Doom,1,TheMiiFii,Dragon of Doom,TheMiiFii vs. Dragon of Doom,4,0,W,4,13,,TheMiiFii,Leinux
1:Leinux vs. Glebber,1,Leinux,Glebber,Leinux vs. Glebber,0,5,L,4,13,,Leinux,Leinux
1:Professor N vs. Tabasco TV,1,Professor N,Tabasco TV,Professor N vs. Tabasco TV,0,2,L,4,13,,Professor N,Leinux
1:Asalakoren vs. BraveBirdGames,1,Asalakoren,BraveBirdGames,Asalakoren vs. BraveBirdGames,0,3,L,4,13,,Asalakoren,Leinux
1:Suishomaru vs. Scoutley,1,Suishomaru,Scoutley,Suishomaru vs. Scoutley,4,0,W,4,14,,Suishomaru,Leinux
1:ImpelDownTV vs. Dragon of Doom,1,ImpelDownTV,Dragon of Doom,ImpelDownTV vs. Dragon of Doom,0,2,L,4,14,,ImpelDownTV,Leinux
1:BlackLink vs. Glebber,1,BlackLink,Glebber,BlackLink vs. Glebber,0,1,L,4,14,,BlackLink,Leinux
1:TheMiiFii vs. Tabasco TV,1,TheMiiFii,Tabasco TV,TheMiiFii vs. Tabasco TV,0,4,L,4,14,,TheMiiFii,Leinux
3:Leinux vs. BraveBirdGames,3,Leinux,BraveBirdGames,Leinux vs. BraveBirdGames,0,4,L,4,14,,Leinux,Leinux
1:Professor N vs. Asalakoren,1,Professor N,Asalakoren,Professor N vs. Asalakoren,1,0,W,4,14,,Professor N,Leinux
1:Dragon of Doom vs. Scoutley,1,Dragon of Doom,Scoutley,Dragon of Doom vs. Scoutley,4,0,W,4,15,,Dragon of Doom,Leinux
1:Suishomaru vs. Glebber,1,Suishomaru,Glebber,Suishomaru vs. Glebber,2,0,W,4,15,,Suishomaru,Leinux
