
2:Dragon of Doom vs. Leinux,2,Dragon of Doom,Leinux,Dragon of Doom vs. Leinux,0,3,L,4,7
2:Dragon of Doom vs. Professor N,2,Dragon of Doom,Professor N,Dragon of Doom vs. Professor N,0,4,L,4,12
2:Dragon of Doom vs. Scoutley,2,Dragon of Doom,Scoutley,Dragon of Doom vs. Scoutley,5,0,W,4,4
2:Dragon of Doom vs. Suishomaru,2,Dragon of Doom,Suishomaru,Dragon of Doom vs. Suishomaru,0,2,L,4,9
2:Dragon of Doom vs. Tabasco TV,2,Dragon of Doom,Tabasco TV,Dragon of Doom vs. Tabasco TV,3,0,W,4,5
2:Dragon of Doom vs. TheMiiFii,2,Dragon of Doom,TheMiiFii,Dragon of Doom vs. TheMiiFii,0,4,L,4,13
2:ElektechN9ne vs. Asalakoren,2,ElektechN9ne,Asalakoren,ElektechN9ne vs. Asalakoren,1,0,W,5 L2,10
2:ElektechN9ne vs. BelmontGabriel,2,ElektechN9ne,BelmontGabriel,ElektechN9ne vs. BelmontGabriel,0,3,L,6 Moon,3
2:ElektechN9ne vs. Bene,2,ElektechN9ne,Bene,ElektechN9ne vs. Bene,0,5,L,7,13
2:ElektechN9ne vs. BlackLink,2,ElektechN9ne,BlackLink,ElektechN9ne vs. BlackLink,1,0,W,5 L2,13
2:ElektechN9ne vs. BraveBirdGames,2,ElektechN9ne,BraveBirdGames,ElektechN9ne vs. BraveBirdGames,0,5,L,5 L2,17
2:ElektechN9ne vs. CaptainCrinch,2,ElektechN9ne,CaptainCrinch,ElektechN9ne vs. CaptainCrinch,4,0,W,7,11
2:ElektechN9ne vs. Craycom,2,ElektechN9ne,Craycom,ElektechN9ne vs. Craycom,1,0,W,5 L2,9
2:ElektechN9ne vs. CrowdController,2,ElektechN9ne,CrowdController,ElektechN9ne vs. CrowdController,0,2,L,5 L2,5
2:ElektechN9ne vs. Dauni Daunstar,2,ElektechN9ne,Dauni Daunstar,ElektechN9ne vs. Dauni Daunstar,1,0,W,5 L2,15
2:ElektechN9ne vs. Hydronic,2,ElektechN9ne,Hydronic,ElektechN9ne vs. Hydronic,3,0,W,8 L1,3
2:ElektechN9ne vs. Minetube,2,ElektechN9ne,Minetube,ElektechN9ne vs. Minetube,2,0,W,9 Doubles,2
2:ElektechN9ne vs. Nestfloh,2,ElektechN9ne,Nestfloh,ElektechN9ne vs. Nestfloh,0,2,L,7,8
2:ElektechN9ne vs. OG DNZ,2,ElektechN9ne,OG DNZ,ElektechN9ne vs. OG DNZ,0,3,L,9 Doubles,3
2:ElektechN9ne vs. Oktopaul,2,ElektechN9ne,Oktopaul,ElektechN9ne vs. Oktopaul,4,0,W,5 L2,3
2:ElektechN9ne vs. PokéBazi,2,ElektechN9ne,PokéBazi,ElektechN9ne vs. PokéBazi,0,4,L,5 L2,11
2:ElektechN9ne vs. Pokgalaxy,2,ElektechN9ne,Pokgalaxy,ElektechN9ne vs. Pokgalaxy,0,4,L,9 Doubles,13
2:ElektechN9ne vs. Present,2,ElektechN9ne,Present,ElektechN9ne vs. Present,2,0,W,8 L1,6
2:ElektechN9ne vs. Raizor,2,ElektechN9ne,Raizor,ElektechN9ne vs. Raizor,0,2,L,9 Doubles,4
2:ElektechN9ne vs. RegiBang,2,ElektechN9ne,RegiBang,ElektechN9ne vs. RegiBang,3,0,W,7,4
2:ElektechN9ne vs. Scoutley,2,ElektechN9ne,Scoutley,ElektechN9ne vs. Scoutley,6,0,W,5 L2,1
2:ElektechN9ne vs. Stratocopter TV,2,ElektechN9ne,Stratocopter TV,ElektechN9ne vs. Stratocopter TV,4,0,W,5 L2,7
2:ElektechN9ne vs. Tabasco TV,2,ElektechN9ne,Tabasco TV,ElektechN9ne vs. Tabasco TV,0,5,L,7,5
2:FanmadeLetsPlay vs. Cabgolord,2,FanmadeLetsPlay,Cabgolord,FanmadeLetsPlay vs. Cabgolord,5,0,W,2,6
2:FanmadeLetsPlay vs. CaptainCrinch,2,FanmadeLetsPlay,CaptainCrinch,FanmadeLetsPlay vs. CaptainCrinch,0,5,L,3,24
2:FanmadeLetsPlay vs. DaumenKinoLP,2,FanmadeLetsPlay,DaumenKinoLP,FanmadeLetsPlay vs. DaumenKinoLP,0,3,L,2,8
2:FanmadeLetsPlay vs. DirtyD64,2,FanmadeLetsPlay,DirtyD64,FanmadeLetsPlay vs. DirtyD64,2,0,W,2,25
2:FanmadeLetsPlay vs. Kaffeecone,2,FanmadeLetsPlay,Kaffeecone,FanmadeLetsPlay vs. Kaffeecone,0,6,L,2,13
2:FanmadeLetsPlay vs. Kuchenjaeger,2,FanmadeLetsPlay,Kuchenjaeger,FanmadeLetsPlay vs. Kuchenjaeger,1,0,W,2,23
2:FanmadeLetsPlay vs. Minetube,2,FanmadeLetsPlay,Minetube,FanmadeLetsPlay vs. Minetube,1,0,W,3,21
2:FanmadeLetsPlay vs. Oktopaul,2,FanmadeLetsPlay,Oktopaul,FanmadeLetsPlay vs. Oktopaul,0,4,L,2,17
2:FanmadeLetsPlay vs. Parsifani,2,FanmadeLetsPlay,Parsifani,FanmadeLetsPlay vs. Parsifani,3,0,W,3,23
2:FanmadeLetsPlay vs. PokéBazi,2,FanmadeLetsPlay,PokéBazi,FanmadeLetsPlay vs. PokéBazi,0,4,L,3,17
2:FanmadeLetsPlay vs. Present,2,FanmadeLetsPlay,Present,FanmadeLetsPlay vs. Present,0,6,L,2,22
2:FanmadeLetsPlay vs. Raizor,2,FanmadeLetsPlay,Raizor,FanmadeLetsPlay vs. Raizor,2,0,W,2,2
2:FanmadeLetsPlay vs. RegiBang,2,FanmadeLetsPlay,RegiBang,FanmadeLetsPlay vs. RegiBang,0,3,L,2,16
2:FanmadeLetsPlay vs. Scherany,2,FanmadeLetsPlay,Scherany,FanmadeLetsPlay vs. Scherany,2,0,W,2,14
2:FanmadeLetsPlay vs. Shirosan,2,FanmadeLetsPlay,Shirosan,FanmadeLetsPlay vs. Shirosan,0,2,L,2,5
2:FanmadeLetsPlay vs. SteveParker,2,FanmadeLetsPlay,SteveParker,FanmadeLetsPlay vs. SteveParker,0,4,L,2,24
2:FanmadeLetsPlay vs. SurskitTV,2,FanmadeLetsPlay,SurskitTV,FanmadeLetsPlay vs. SurskitTV,0,3,L,2,7
2:Glebber vs. Asalakoren,2,Glebber,Asalakoren,Glebber vs. Asalakoren,3,0,W,4,12
2:Glebber vs. Barry D. Sin of Speed,2,Glebber,Barry D. Sin of Speed,Glebber vs. Barry D. Sin of Speed,0,1,L,5 L1,19
2:Glebber vs. Bene,2,Glebber,Bene,Glebber vs. Bene,0,5,L,5 L1,2
2:Glebber vs. BlackLink,2,Glebber,BlackLink,Glebber vs. BlackLink,1,0,W,4,14
2:Glebber vs. BraveBirdGames,2,Glebber,BraveBirdGames,Glebber vs. BraveBirdGames,0,1,L,4,6
2:Glebber vs. Cabgolord,2,Glebber,Cabgolord,Glebber vs. Cabgolord,5,0,W,5 L1,9
2:Glebber vs. CaptainCrinch,2,Glebber,CaptainCrinch,Glebber vs. CaptainCrinch,1,0,W,5 L1,12
2:Glebber vs. Dragon of Doom,2,Glebber,Dragon of Doom,Glebber vs. Dragon of Doom,0,1,L,4,10
2:Glebber vs. ImpelDownTV,2,Glebber,ImpelDownTV,Glebber vs. ImpelDownTV,4,0,W,4,9
2:Glebber vs. Lauris,2,Glebber,Lauris,Glebber vs. Lauris,0,6,L,5 L1,7
2:Glebber vs. Leinux,2,Glebber,Leinux,Glebber vs. Leinux,5,0,W,4,13
2:Glebber vs. Minetube,2,Glebber,Minetube,Glebber vs. Minetube,2,0,W,5 L1,15
2:Glebber vs. Parsifani,2,Glebber,Parsifani,Glebber vs. Parsifani,3,0,W,5 L1,17
2:Glebber vs. Present,2,Glebber,Present,Glebber vs. Present,0,1,L,5 L1,5
2:Glebber vs. Professor N,2,Glebber,Professor N,Glebber vs. Professor N,0,3,L,4,7
2:Glebber vs. Raizor,2,Glebber,Raizor,Glebber vs. Raizor,2,0,W,5 L1,21
2:Glebber vs. Scoutley,2,Glebber,Scoutley,Glebber vs. Scoutley,1,0,W,4,5
2:Glebber vs. Suishomaru,2,Glebber,Suishomaru,Glebber vs. Suishomaru,0,2,L,4,15
2:Glebber vs. Tabasco TV,2,Glebber,Tabasco TV,Glebber vs. Tabasco TV,6,0,W,4,22
2:Glebber vs. TheMiiFii,2,Glebber,TheMiiFii,Glebber vs. TheMiiFii,0,3,L,4,8
2:Hydronic vs. Barry D. Sin of Speed,2,Hydronic,Barry D. Sin of Speed,Hydronic vs. Barry D. Sin of Speed,2,0,W,7,12
2:Hydronic vs. BelmontGabriel,2,Hydronic,BelmontGabriel,Hydronic vs. BelmontGabriel,4,0,W,8 L1,2
2:Hydronic vs. Bene,2,Hydronic,Bene,Hydronic vs. Bene,0,3,L,8 L1,6
2:Hydronic vs. BlackLink,2,Hydronic,BlackLink,Hydronic vs. BlackLink,1,0,W,7,4
2:Hydronic vs. Dauni Daunstar,2,Hydronic,Dauni Daunstar,Hydronic vs. Dauni Daunstar,0,2,L,8 L1,5
2:Hydronic vs. ElektechN9ne,2,Hydronic,ElektechN9ne,Hydronic vs. ElektechN9ne,0,3,L,8 L1,3
2:Hydronic vs. Minetube,2,Hydronic,Minetube,Hydronic vs. Minetube,2,0,W,9 Doubles,7
2:Hydronic vs. Nestfloh,2,Hydronic,Nestfloh,Hydronic vs. Nestfloh,2,0,W,8 L1,4
2:Hydronic vs. OG DNZ,2,Hydronic,OG DNZ,Hydronic vs. OG DNZ,0,3,L,9 Doubles,6
2:Hydronic vs. PokéBazi,2,Hydronic,PokéBazi,Hydronic vs. PokéBazi,1,0,W,7,5
2:Hydronic vs. Pokgalaxy,2,Hydronic,Pokgalaxy,Hydronic vs. Pokgalaxy,4,0,W,9 Doubles,11
2:Hydronic vs. Present,2,Hydronic,Present,Hydronic vs. Present,2,0,W,7,2
2:Hydronic vs. Raizor,2,Hydronic,Raizor,Hydronic vs. Raizor,3,0,W,7,10
2:Hydronic vs. RegiBang,2,Hydronic,RegiBang,Hydronic vs. RegiBang,3,0,W,8 L1,7
2:ImpelDownTV vs. Asalakoren,2,ImpelDownTV,Asalakoren,ImpelDownTV vs. Asalakoren,3,0,W,4,5
2:ImpelDownTV vs. BlackLink,2,ImpelDownTV,BlackLink,ImpelDownTV vs. BlackLink,3,0,W,4,7
2:ImpelDownTV vs. BraveBirdGames,2,ImpelDownTV,BraveBirdGames,ImpelDownTV vs. BraveBirdGames,2,0,W,4,21
2:ImpelDownTV vs. Dragon of Doom,2,ImpelDownTV,Dragon of Doom,ImpelDownTV vs. Dragon of Doom,2,0,W,4,3
2:ImpelDownTV vs. Glebber,2,ImpelDownTV,Glebber,ImpelDownTV vs. Glebber,0,4,L,4,20
2:ImpelDownTV vs. Leinux,2,ImpelDownTV,Leinux,ImpelDownTV vs. Leinux,2,0,W,4,6
2:ImpelDownTV vs. Professor N,2,ImpelDownTV,Professor N,ImpelDownTV vs. Professor N,0,3,L,4,22
2:ImpelDownTV vs. Scoutley,2,ImpelDownTV,Scoutley,ImpelDownTV vs. Scoutley,0,1,L,4,2
2:ImpelDownTV vs. Suishomaru,2,ImpelDownTV,Suishomaru,ImpelDownTV vs. Suishomaru,4,0,W,4,19
2:ImpelDownTV vs. Tabasco TV,2,ImpelDownTV,Tabasco TV,ImpelDownTV vs. Tabasco TV,1,0,W,4,4
2:ImpelDownTV vs. TheMiiFii,2,ImpelDownTV,TheMiiFii,ImpelDownTV vs. TheMiiFii,2,0,W,4,12
2:Kaffeecone vs. Barry D. Sin of Speed,2,Kaffeecone,Barry D. Sin of Speed,Kaffeecone vs. Barry D. Sin of Speed,0,2,L,6 PO,Halbfinale
2:Kaffeecone vs. BelmontGabriel,2,Kaffeecone,BelmontGabriel,Kaffeecone vs. BelmontGabriel,3,0,W,6 PO,Viertelfinale
2:Kaffeecone vs. Bene,2,Kaffeecone,Bene,Kaffeecone vs. Bene,0,4,L,4,15
2:Kaffeecone vs. Cabgolord,2,Kaffeecone,Cabgolord,Kaffeecone vs. Cabgolord,1,0,W,1,19
2:Kaffeecone vs. CaptainCrinch,2,Kaffeecone,CaptainCrinch,Kaffeecone vs. CaptainCrinch,0,3,L,3,16
2:Kaffeecone vs. CrowdController,2,Kaffeecone,CrowdController,Kaffeecone vs. CrowdController,2,0,W,4,5
2:Kaffeecone vs. DaumenKinoLP,2,Kaffeecone,DaumenKinoLP,Kaffeecone vs. DaumenKinoLP,0,2,L,1,13
2:Kaffeecone vs. DiaSwordPlay,2,Kaffeecone,DiaSwordPlay,Kaffeecone vs. DiaSwordPlay,0,3,L,1,18
2:Kaffeecone vs. DirtyD64,2,Kaffeecone,DirtyD64,Kaffeecone vs. DirtyD64,0,3,L,1,15
2:Kaffeecone vs. FanmadeLetsPlay,2,Kaffeecone,FanmadeLetsPlay,Kaffeecone vs. FanmadeLetsPlay,6,0,W,2,13
2:Kaffeecone vs. Kuchenjaeger,2,Kaffeecone,Kuchenjaeger,Kaffeecone vs. Kuchenjaeger,0,4,L,2,20
2:Kaffeecone vs. Lauris,2,Kaffeecone,Lauris,Kaffeecone vs. Lauris,0,5,L,4,1
2:Kaffeecone vs. MeLevies,2,Kaffeecone,MeLevies,Kaffeecone vs. MeLevies,0,4,L,4,6
2:Kaffeecone vs. Minetube,2,Kaffeecone,Minetube,Kaffeecone vs. Minetube,4,0,W,3,18
2:Kaffeecone vs. Oktopaul,2,Kaffeecone,Oktopaul,Kaffeecone vs. Oktopaul,5,0,W,2,14
2:Kaffeecone vs. Parsifani,2,Kaffeecone,Parsifani,Kaffeecone vs. Parsifani,3,0,W,3,15
2:Kaffeecone vs. PokéBazi,2,Kaffeecone,PokéBazi,Kaffeecone vs. PokéBazi,0,1,L,3,22
2:Kaffeecone vs. Present,2,Kaffeecone,Present,Kaffeecone vs. Present,0,3,L,1,16
2:Kaffeecone vs. Raizor,2,Kaffeecone,Raizor,Kaffeecone vs. Raizor,2,0,W,2,12
2:Kaffeecone vs. RegiBang,2,Kaffeecone,RegiBang,Kaffeecone vs. RegiBang,0,2,L,2,23
2:Kaffeecone vs. Scherany,2,Kaffeecone,Scherany,Kaffeecone vs. Scherany,4,0,W,2,24
2:Kaffeecone vs. Shirosan,2,Kaffeecone,Shirosan,Kaffeecone vs. Shirosan,0,5,L,1,17
2:Kaffeecone vs. Silva,2,Kaffeecone,Silva,Kaffeecone vs. Silva,0,3,L,1,12
2:Kaffeecone vs. SteveParker,2,Kaffeecone,SteveParker,Kaffeecone vs. SteveParker,0,2,L,2,21
2:Kaffeecone vs. SurskitTV,2,Kaffeecone,SurskitTV,Kaffeecone vs. SurskitTV,1,0,W,1,14
2:Kayze vs. BraveBirdGames,2,Kayze,BraveBirdGames,Kayze vs. BraveBirdGames,2,0,W,3,15
2:Kayze vs. Cabgolord,2,Kayze,Cabgolord,Kayze vs. Cabgolord,3,0,W,3,16
2:Kayze vs. DiaSwordPlay,2,Kayze,DiaSwordPlay,Kayze vs. DiaSwordPlay,1,0,W,3,19
2:Kayze vs. Light Gaming,2,Kayze,Light Gaming,Kayze vs. Light Gaming,0,4,L,3,21
2:Kayze vs. MeLevies,2,Kayze,MeLevies,Kayze vs. MeLevies,0,4,L,3,20
2:Kayze vs. TheMiiFii,2,Kayze,TheMiiFii,Kayze vs. TheMiiFii,0,2,L,3,14
2:King Blex vs. Barry D. Sin of Speed,2,King Blex,Barry D. Sin of Speed,King Blex vs. Barry D. Sin of Speed,4,0,W,8 L2,10
2:King Blex vs. BlackLink,2,King Blex,BlackLink,King Blex vs. BlackLink,0,3,L,8 L2,9
2:King Blex vs. Blocki,2,King Blex,Blocki,King Blex vs. Blocki,0,1,L,8 L2,13
2:King Blex vs. Dauni Daunstar,2,King Blex,Dauni Daunstar,King Blex vs. Dauni Daunstar,0,6,L,9 Singles,13
2:King Blex vs. Maxi von Vogel,2,King Blex,Maxi von Vogel,King Blex vs. Maxi von Vogel,3,0,W,8 L2,8
2:King Blex vs. OG DNZ,2,King Blex,OG DNZ,King Blex vs. OG DNZ,4,0,W,8 L2,12
2:King Blex vs. Pokgalaxy,2,King Blex,Pokgalaxy,King Blex vs. Pokgalaxy,2,0,W,8 L2,11
2:King Blex vs. Present,2,King Blex,Present,King Blex vs. Present,1,0,W,9 Singles,12
2:King Blex vs. Raizor,2,King Blex,Raizor,King Blex vs. Raizor,4,0,W,8 L2,14
2:Kuchenjaeger vs. Cabgolord,2,Kuchenjaeger,Cabgolord,Kuchenjaeger vs. Cabgolord,2,0,W,2,26
2:Kuchenjaeger vs. DaumenKinoLP,2,Kuchenjaeger,DaumenKinoLP,Kuchenjaeger vs. DaumenKinoLP,0,5,L,2,15
2:Kuchenjaeger vs. DirtyD64,2,Kuchenjaeger,DirtyD64,Kuchenjaeger vs. DirtyD64,4,0,W,2,19
2:Kuchenjaeger vs. FanmadeLetsPlay,2,Kuchenjaeger,FanmadeLetsPlay,Kuchenjaeger vs. FanmadeLetsPlay,0,1,L,2,23
2:Kuchenjaeger vs. Kaffeecone,2,Kuchenjaeger,Kaffeecone,Kuchenjaeger vs. Kaffeecone,4,0,W,2,20
2:Kuchenjaeger vs. Oktopaul,2,Kuchenjaeger,Oktopaul,Kuchenjaeger vs. Oktopaul,0,3,L,2,24
2:Kuchenjaeger vs. Present,2,Kuchenjaeger,Present,Kuchenjaeger vs. Present,0,6,L,2,16
2:Kuchenjaeger vs. Raizor,2,Kuchenjaeger,Raizor,Kuchenjaeger vs. Raizor,0,2,L,2,22
2:Kuchenjaeger vs. RegiBang,2,Kuchenjaeger,RegiBang,Kuchenjaeger vs. RegiBang,0,4,L,2,17
2:Kuchenjaeger vs. Scherany,2,Kuchenjaeger,Scherany,Kuchenjaeger vs. Scherany,0,4,L,2,21
2:Kuchenjaeger vs. Shirosan,2,Kuchenjaeger,Shirosan,Kuchenjaeger vs. Shirosan,0,1,L,2,25
2:Kuchenjaeger vs. SteveParker,2,Kuchenjaeger,SteveParker,Kuchenjaeger vs. SteveParker,0,3,L,2,18
2:Kuchenjaeger vs. SurskitTV,2,Kuchenjaeger,SurskitTV,Kuchenjaeger vs. SurskitTV,0,2,L,2,14
2:Lauris vs. Barry D. Sin of Speed,2,Lauris,Barry D. Sin of Speed,Lauris vs. Barry D. Sin of Speed,3,0,W,5 L1,2
2:Lauris vs. Bene,2,Lauris,Bene,Lauris vs. Bene,2,0,W,4,13
2:Lauris vs. Cabgolord,2,Lauris,Cabgolord,Lauris vs. Cabgolord,3,0,W,4,18
2:Lauris vs. CaptainCrinch,2,Lauris,CaptainCrinch,Lauris vs. CaptainCrinch,3,0,W,4,8
2:Lauris vs. CrowdController,2,Lauris,CrowdController,Lauris vs. CrowdController,4,0,W,4,3
2:Lauris vs. Glebber,2,Lauris,Glebber,Lauris vs. Glebber,4,0,W,5 L1,18
2:Lauris vs. Kaffeecone,2,Lauris,Kaffeecone,Lauris vs. Kaffeecone,5,0,W,4,12
2:Lauris vs. MeLevies,2,Lauris,MeLevies,Lauris vs. MeLevies,0,1,L,4,4
2:Lauris vs. Minetube,2,Lauris,Minetube,Lauris vs. Minetube,4,0,W,4,9
2:Lauris vs. Parsifani,2,Lauris,Parsifani,Lauris vs. Parsifani,3,0,W,5 L1,11
2:Lauris vs. PokéBazi,2,Lauris,PokéBazi,Lauris vs. PokéBazi,0,2,L,4,6
2:Lauris vs. Present,2,Lauris,Present,Lauris vs. Present,0,3,L,4,21
2:Lauris vs. Professor N,2,Lauris,Professor N,Lauris vs. Professor N,2,0,W,5 L1,16
2:Lauris vs. Raizor,2,Lauris,Raizor,Lauris vs. Raizor,4,0,W,5 L1,15
2:Lauris vs. RegiBang,2,Lauris,RegiBang,Lauris vs. RegiBang,2,0,W,4,5
2:Lauris vs. SurskitTV,2,Lauris,SurskitTV,Lauris vs. SurskitTV,0,2,L,4,22
2:Leinux vs. Asalakoren,2,Leinux,Asalakoren,Leinux vs. Asalakoren,1,0,W,4,20
2:Leinux vs. BlackLink,2,Leinux,BlackLink,Leinux vs. BlackLink,0,3,L,4,22
2:Leinux vs. BraveBirdGames,2,Leinux,BraveBirdGames,Leinux vs. BraveBirdGames,3,0,W,3,14
2:Leinux vs. Burakio,2,Leinux,Burakio,Leinux vs. Burakio,3,0,W,3,25
2:Leinux vs. Cabgolord,2,Leinux,Cabgolord,Leinux vs. Cabgolord,3,0,W,3,21
2:Leinux vs. CrowdController,2,Leinux,CrowdController,Leinux vs. CrowdController,1,0,W,3,11
2:Leinux vs. DiaSwordPlay,2,Leinux,DiaSwordPlay,Leinux vs. DiaSwordPlay,0,3,L,3,16
2:Leinux vs. Dragon of Doom,2,Leinux,Dragon of Doom,Leinux vs. Dragon of Doom,5,0,W,4,18
2:Leinux vs. Glebber,2,Leinux,Glebber,Leinux vs. Glebber,0,4,L,4,2
2:Leinux vs. ImpelDownTV,2,Leinux,ImpelDownTV,Leinux vs. ImpelDownTV,3,0,W,4,17
2:Leinux vs. Light Gaming,2,Leinux,Light Gaming,Leinux vs. Light Gaming,0,2,L,3,17
2:Leinux vs. MeLevies,2,Leinux,MeLevies,Leinux vs. MeLevies,4,0,W,3,23
2:Leinux vs. PokeBree,2,Leinux,PokeBree,Leinux vs. PokeBree,1,0,W,3,19
2:Leinux vs. Professor N,2,Leinux,Professor N,Leinux vs. Professor N,0,6,L,4,4
2:Leinux vs. Scoutley,2,Leinux,Scoutley,Leinux vs. Scoutley,6,0,W,4,10
2:Leinux vs. Suishomaru,2,Leinux,Suishomaru,Leinux vs. Suishomaru,0,2,L,4,1
2:Leinux vs. Tabasco TV,2,Leinux,Tabasco TV,Leinux vs. Tabasco TV,0,3,L,4,19
2:Leinux vs. TheMiiFii,2,Leinux,TheMiiFii,Leinux vs. TheMiiFii,1,0,W,3,20
2:Light Gaming vs. BraveBirdGames,2,Light Gaming,BraveBirdGames,Light Gaming vs. BraveBirdGames,5,0,W,3,18
2:Light Gaming vs. Cabgolord,2,Light Gaming,Cabgolord,Light Gaming vs. Cabgolord,0,2,L,3,25
2:Light Gaming vs. DiaSwordPlay,2,Light Gaming,DiaSwordPlay,Light Gaming vs. DiaSwordPlay,1,0,W,3,20
2:Light Gaming vs. Kayze,2,Light Gaming,Kayze,Light Gaming vs. Kayze,4,0,W,3,21
2:Light Gaming vs. Leinux,2,Light Gaming,Leinux,Light Gaming vs. Leinux,2,0,W,3,17
2:Light Gaming vs. MeLevies,2,Light Gaming,MeLevies,Light Gaming vs. MeLevies,0,4,L,3,14
2:Light Gaming vs. PokeBree,2,Light Gaming,PokeBree,Light Gaming vs. PokeBree,3,0,W,3,23
2:Light Gaming vs. TheMiiFii,2,Light Gaming,TheMiiFii,Light Gaming vs. TheMiiFii,0,5,L,3,24
2:Maxi von Vogel vs. Barry D. Sin of Speed,2,Maxi von Vogel,Barry D. Sin of Speed,Maxi von Vogel vs. Barry D. Sin of Speed,0,3,L,8 L2,6
2:Maxi von Vogel vs. BlackLink,2,Maxi von Vogel,BlackLink,Maxi von Vogel vs. BlackLink,1,0,W,8 L2,7
2:Maxi von Vogel vs. Blocki,2,Maxi von Vogel,Blocki,Maxi von Vogel vs. Blocki,3,0,W,8 L2,11
2:Maxi von Vogel vs. Dauni Daunstar,2,Maxi von Vogel,Dauni Daunstar,Maxi von Vogel vs. Dauni Daunstar,0,4,L,9 Singles,4
2:Maxi von Vogel vs. King Blex,2,Maxi von Vogel,King Blex,Maxi von Vogel vs. King Blex,0,3,L,8 L2,8
2:Maxi von Vogel vs. OG DNZ,2,Maxi von Vogel,OG DNZ,Maxi von Vogel vs. OG DNZ,5,0,W,8 L2,10
2:Maxi von Vogel vs. Pokgalaxy,2,Maxi von Vogel,Pokgalaxy,Maxi von Vogel vs. Pokgalaxy,5,0,W,8 L2,9
2:Maxi von Vogel vs. Present,2,Maxi von Vogel,Present,Maxi von Vogel vs. Present,0,2,L,9 Singles,7
2:Maxi von Vogel vs. Raizor,2,Maxi von Vogel,Raizor,Maxi von Vogel vs. Raizor,4,0,W,8 L2,5
2:MeLevies vs. Bene,2,MeLevies,Bene,MeLevies vs. Bene,0,4,L,4,18
2:MeLevies vs. BraveBirdGames,2,MeLevies,BraveBirdGames,MeLevies vs. BraveBirdGames,5,0,W,3,24
2:MeLevies vs. Burakio,2,MeLevies,Burakio,MeLevies vs. Burakio,0,2,L,3,22
2:MeLevies vs. Cabgolord,2,MeLevies,Cabgolord,MeLevies vs. Cabgolord,6,0,W,3,18
2:MeLevies vs. CaptainCrinch,2,MeLevies,CaptainCrinch,MeLevies vs. CaptainCrinch,5,0,W,4,2
2:MeLevies vs. CrowdController,2,MeLevies,CrowdController,MeLevies vs. CrowdController,0,2,L,4,8
2:MeLevies vs. Kaffeecone,2,MeLevies,Kaffeecone,MeLevies vs. Kaffeecone,0,1,L,4,17
2:MeLevies vs. Kayze,2,MeLevies,Kayze,MeLevies vs. Kayze,4,0,W,3,20
2:MeLevies vs. Lauris,2,MeLevies,Lauris,MeLevies vs. Lauris,0,3,L,4,15
2:MeLevies vs. Leinux,2,MeLevies,Leinux,MeLevies vs. Leinux,0,4,L,3,23
2:MeLevies vs. Light Gaming,2,MeLevies,Light Gaming,MeLevies vs. Light Gaming,4,0,W,3,14
2:MeLevies vs. Minetube,2,MeLevies,Minetube,MeLevies vs. Minetube,2,0,W,4,3
2:MeLevies vs. PokéBazi,2,MeLevies,PokéBazi,MeLevies vs. PokéBazi,3,0,W,4,11
2:MeLevies vs. PokeBree,2,MeLevies,PokeBree,MeLevies vs. PokeBree,3,0,W,3,16
2:MeLevies vs. Present,2,MeLevies,Present,MeLevies vs. Present,0,1,L,4,9
2:MeLevies vs. Professor N,2,MeLevies,Professor N,MeLevies vs. Professor N,0,5,L,5 L1,1
2:MeLevies vs. RegiBang,2,MeLevies,RegiBang,MeLevies vs. RegiBang,0,2,L,4,10
2:MeLevies vs. SurskitTV,2,MeLevies,SurskitTV,MeLevies vs. SurskitTV,0,0,D,4,16
2:MeLevies vs. TheMiiFii,2,MeLevies,TheMiiFii,MeLevies vs. TheMiiFii,5,0,W,3,17
2:Minetube vs. Barry D. Sin of Speed,2,Minetube,Barry D. Sin of Speed,Minetube vs. Barry D. Sin of Speed,4,0,W,5 L1,21
2:Minetube vs. Bene,2,Minetube,Bene,Minetube vs. Bene,0,3,L,4,12
2:Minetube vs. Cabgolord,2,Minetube,Cabgolord,Minetube vs. Cabgolord,2,0,W,4,17
2:Minetube vs. CaptainCrinch,2,Minetube,CaptainCrinch,Minetube vs. CaptainCrinch,4,0,W,3,14
2:Minetube vs. CrowdController,2,Minetube,CrowdController,Minetube vs. CrowdController,3,0,W,4,2
2:Minetube vs. ElektechN9ne,2,Minetube,ElektechN9ne,Minetube vs. ElektechN9ne,4,0,W,9 Doubles,9
2:Minetube vs. FanmadeLetsPlay,2,Minetube,FanmadeLetsPlay,Minetube vs. FanmadeLetsPlay,0,1,L,3,21
2:Minetube vs. Glebber,2,Minetube,Glebber,Minetube vs. Glebber,3,0,W,5 L1,4
2:Minetube vs. Hydronic,2,Minetube,Hydronic,Minetube vs. Hydronic,5,0,W,9 Doubles,14
2:Minetube vs. Kaffeecone,2,Minetube,Kaffeecone,Minetube vs. Kaffeecone,0,4,L,3,18
2:Minetube vs. Lauris,2,Minetube,Lauris,Minetube vs. Lauris,6,0,W,4,20
2:Minetube vs. MeLevies,2,Minetube,MeLevies,Minetube vs. MeLevies,1,0,W,4,14
2:Minetube vs. Nestfloh,2,Minetube,Nestfloh,Minetube vs. Nestfloh,0,3,L,9 Doubles,13
2:Minetube vs. OG DNZ,2,Minetube,OG DNZ,Minetube vs. OG DNZ,2,0,W,9 Doubles,1
2:Minetube vs. Oktopaul,2,Minetube,Oktopaul,Minetube vs. Oktopaul,0,3,L,3,11
