season_id,match_id,division,stage,week,player_a,player_b,score,video_id,video_url,video_title,video_type,perspective_person,opponent,confidence,match_basis,confidence_explanation,channel_title,channel_url,view_count,like_count,comment_count,duration,duration_seconds,stats_fetched_at,views_baseline_median,views_multiplier,views_percentile,views_z_score,video_highlight_reasons,views_week_factor,views_opponent_factor,views_expected,views_trend_multiplier,views_trend_percentile,views_trend_z_score,views_trend_highlight_reasons,source_urls
season_004,season_004_schedule_0241,Liga 2,regular_season,5. Spieltag - Mittwoch der 12.04.2017,Asalakoren,ImpelDownTV,0 - 3,G0bXbl_yuC8,https://www.youtube.com/watch?v=G0bXbl_yuC8,"GPL [S4] - Spieltag 05 - vs. Azumarines ,,V wie Vernichtung""",game,ImpelDownTV,Asalakoren,100,"season,week,channel,title,both_sides",matched season season_004; matched week 5; channel identifies ImpelDownTV; title names Asalakoren as opponent; channel and title identify opposite sides,Barry D. Sin of Speed,https://www.youtube.com/c/BarryDSinOfSpeed,2859,103,35,PT34M50S,2090,2026-06-19T11:59:12Z,1359,2.1,0.95,1.19,View-Ausreißer 2.1x; Top 5% der Person/Saison,1.08,1.03,1512.8,1.89,0.98,3.03,über Erwartung 1.9x; Top 5% trendbereinigt; Trend-Z-Score 3.0,https://www.youtube.com/watch?v=G0bXbl_yuC8;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg
season_004,season_004_schedule_0245,Liga 2,regular_season,5. Spieltag - Mittwoch der 12.04.2017,Professor N,BlackLink,2 - 0,Kxp5Oe5feOM,https://www.youtube.com/watch?v=Kxp5Oe5feOM,GPL [S4] - Spieltag 05 - vs. Bending Manaphys: Die Würfel fallen tief,game,BlackLink,Professor N,100,"season,week,channel,title,both_sides",matched season season_004; matched week 5; channel identifies BlackLink; title names Professor N as opponent; channel and title identify opposite sides,BlackLink,https://www.youtube.com/c/BlackLink,942,44,31,PT18M38S,1118,2026-06-19T11:59:12Z,1151,0.82,0.33,-0.46,,1.08,1,1239.3,0.76,0.23,-1.13,,https://www.youtube.com/watch?v=Kxp5Oe5feOM;https://www.youtube.com/c/BlackLink;https://www.youtube.com/user/BlackLink;https://www.youtube.com/user/BlackLink1996
season_004,season_004_schedule_0245,Liga 2,regular_season,5. Spieltag - Mittwoch der 12.04.2017,Professor N,BlackLink,2 - 0,mwSW5-CnZR4,https://www.youtube.com/watch?v=mwSW5-CnZR4,GPL [S4] - Spieltag 05 - vs. Silver Fang: Sandy heißt sandig auf Englisch! w/ FullLifeGames,game,Professor N,BlackLink,100,"season,week,channel,title,both_sides",matched season season_004; matched week 5; channel identifies Professor N; title names BlackLink as opponent; channel and title identify opposite sides,Professor N,https://www.youtube.com/channel/UCxwnb7Ru6fSkRJIjKWZGy6Q,6733,282,47,PT19M13S,1153,2026-06-19T11:59:12Z,5326,1.26,0.95,1.57,Top 5% der Person/Saison,1.08,1.02,5863.2,1.15,0.81,0.75,,https://www.youtube.com/watch?v=mwSW5-CnZR4;https://www.youtube.com/channel/UCxwnb7Ru6fSkRJIjKWZGy6Q
season_004,season_004_schedule_0249,Liga 2,regular_season,5. Spieltag - Mittwoch der 12.04.2017,Leinux,TheMiiFii,0 - 3,umaLeH-LaYY,https://www.youtube.com/watch?v=umaLeH-LaYY,GPL [S4] - Spieltag 05 - vs. Dreadded Dittos: Kritisch...,game,Leinux,TheMiiFii,85,"season,week,channel",matched season season_004; matched week 5; channel identifies Leinux,Leinux,https://www.youtube.com/user/Leinux2,1343,40,4,PT20M,1200,2026-06-19T11:59:12Z,1260,1.07,0.62,0.21,,1.08,1,1356.7,0.99,0.52,0.08,,https://www.youtube.com/watch?v=umaLeH-LaYY;https://www.youtube.com/user/Leinux2
season_004,season_004_schedule_0249,Liga 2,regular_season,5. Spieltag - Mittwoch der 12.04.2017,Leinux,TheMiiFii,0 - 3,4QuqVk5xe1k,https://www.youtube.com/watch?v=4QuqVk5xe1k,GPL [S4] - Spieltag 05 - vs. Meowseyside: Bonkers schwingt den Hammer,game,TheMiiFii,Leinux,100,"season,week,channel,title,both_sides",matched season season_004; matched week 5; channel identifies TheMiiFii; title names Leinux as opponent; channel and title identify opposite sides,TheMiiFii,https://www.youtube.com/user/TheMiiFii,4070,181,15,PT15M,900,2026-06-19T11:59:12Z,4642.5,0.88,0.32,-0.63,,1.08,1,5003.9,0.81,0.27,-0.82,,https://www.youtube.com/watch?v=4QuqVk5xe1k;https://www.youtube.com/user/TheMiiFii
season_004,season_004_schedule_0097,Regular Season,regular_season,5. Spieltag - Sonntag der 09.04.2017,PresentLP,Bene,0 - 1,kFWDCLCQ1b4,https://www.youtube.com/watch?v=kFWDCLCQ1b4,GPL [S4] - Spieltag 05 - vs. Prekani: Wie eine Sinus-Kurve!,game,Bene,PresentLP,100,"season,week,channel,title,both_sides",matched season season_004; matched week 5; channel identifies Bene; title names PresentLP as opponent; channel and title identify opposite sides,Bene,https://www.youtube.com/user/FullLifeGames,3854,190,29,PT38M46S,2326,2026-06-19T11:59:12Z,3922.5,0.98,0.5,-0.04,,1.24,1,4852.3,0.79,0.21,-0.98,,https://www.youtube.com/watch?v=kFWDCLCQ1b4;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames
season_004,season_004_schedule_0097,Regular Season,regular_season,5. Spieltag - Sonntag der 09.04.2017,PresentLP,Bene,0 - 1,vMjjHpbqp1k,https://www.youtube.com/watch?v=vMjjHpbqp1k,GPL [S4] - Spieltag 05 - vs. Ritter der Tapukokosnuss: 3 Stufen zum Sieg?,game,PresentLP,Bene,100,"season,week,channel,title,both_sides",matched season season_004; matched week 5; channel identifies PresentLP; title names Bene as opponent; channel and title identify opposite sides,Present,https://www.youtube.com/user/Present,12781,640,183,PT12M41S,761,2026-06-19T11:59:12Z,10990,1.16,0.76,0.67,,1.24,1,13595.1,0.94,0.44,-0.17,,https://www.youtube.com/watch?v=vMjjHpbqp1k;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP
season_004,season_004_schedule_0101,Regular Season,regular_season,5. Spieltag - Sonntag der 09.04.2017,CaptainCrinch,Cabgolord,6 - 0,PnrzkHGU-Bk,https://www.youtube.com/watch?v=PnrzkHGU-Bk,GPL [S4] - Spieltag 5 - vs. Suicide Squad: Krebselia in Action,game,Cabgolord,CaptainCrinch,100,"season,week,channel,title,both_sides",matched season season_004; matched week 5; channel identifies Cabgolord; title names CaptainCrinch as opponent; channel and title identify opposite sides,Cabgolord,https://www.youtube.com/c/Cabgolord,3235,139,13,PT15M46S,946,2026-06-19T11:59:12Z,2999,1.08,0.73,0.4,,1.24,1,3709.9,0.87,0.34,-0.53,,https://www.youtube.com/watch?v=PnrzkHGU-Bk;https://www.youtube.com/c/Cabgolord;https://www.youtube.com/channel/UCYdaMHNraDfWMxVTlrlnK6w;https://www.youtube.com/user/Cabgolord
season_004,season_004_schedule_0101,Regular Season,regular_season,5. Spieltag - Sonntag der 09.04.2017,CaptainCrinch,Cabgolord,6 - 0,LQ68-d_h_fk,https://www.youtube.com/watch?v=LQ68-d_h_fk,GPL [S4] - Spieltag 05 - vs. Slicing Knights - Mein Mädchen :3,game,CaptainCrinch,Cabgolord,100,"season,week,channel,title,both_sides",matched season season_004; matched week 5; channel identifies CaptainCrinch; title names Cabgolord as opponent; channel and title identify opposite sides,Crinchy,https://www.youtube.com/user/CaptainCrinch,4478,181,42,PT29M53S,1793,2026-06-19T11:59:12Z,3130.5,1.43,0.77,0.75,,1.24,1,3872.6,1.16,0.83,0.83,,https://www.youtube.com/watch?v=LQ68-d_h_fk;https://www.youtube.com/user/CaptainCrinch
season_004,season_004_schedule_0105,Regular Season,regular_season,5. Spieltag - Sonntag der 09.04.2017,CrowdController,Art'n'Gaming,0 - 2,-Uu7Aa6lA8o,https://www.youtube.com/watch?v=-Uu7Aa6lA8o,GPL [S4] - Spieltag 05 - vs. Pyroars of the Carribean: Über die Kante,game,CrowdController,Art'n'Gaming,100,"season,week,channel,title,both_sides",matched season season_004; matched week 5; channel identifies CrowdController; title names Art'n'Gaming as opponent; channel and title identify opposite sides,CrowdController,https://www.youtube.com/user/CrowdController,2829,99,7,PT11M51S,711,2026-06-19T11:59:12Z,2169,1.3,0.68,0.56,,1.24,1.06,2836.1,1,0.58,0.12,,https://www.youtube.com/watch?v=-Uu7Aa6lA8o;https://www.youtube.com/user/CrowdController;https://www.youtube.com/user/CrowdControllerLP
season_004,season_004_schedule_0109,Regular Season,regular_season,5. Spieltag - Sonntag der 09.04.2017,Minetube,PokeBazi,2 - 0,eIZDHW-zgF0,https://www.youtube.com/watch?v=eIZDHW-zgF0,GPL [S4] - Spieltag 05 - vs. Schnittlauchs,game,Minetube,PokeBazi,100,"season,week,channel,title,both_sides",matched season season_004; matched week 5; channel identifies Minetube; title names PokeBazi as opponent; channel and title identify opposite sides,Minetube,https://www.youtube.com/user/Minetube13,2773,153,13,PT16M47S,1007,2026-06-19T11:59:12Z,2810.5,0.99,0.41,-0.05,,1.24,1,3476.7,0.8,0.22,-0.96,,https://www.youtube.com/watch?v=eIZDHW-zgF0;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13
season_004,season_004_schedule_0109,Regular Season,regular_season,5. Spieltag - Sonntag der 09.04.2017,Minetube,PokeBazi,2 - 0,9Q1g3KWyCn0,https://www.youtube.com/watch?v=9Q1g3KWyCn0,GPL [S4] - Spieltag 05 - vs. Triyolotree: Topf der Gier!,game,PokeBazi,Minetube,100,"season,week,channel,title,both_sides",matched season season_004; matched week 5; channel identifies PokeBazi; title names Minetube as opponent; channel and title identify opposite sides,PokéBazi,https://www.youtube.com/c/PokeBazi,4985,181,18,PT27M48S,1668,2026-06-19T11:59:12Z,4231,1.18,0.64,0.48,,1.24,1,5233.9,0.95,0.47,-0.11,,https://www.youtube.com/watch?v=9Q1g3KWyCn0;https://www.youtube.com/c/PokeBazi;https://www.youtube.com/channel/UCkEEHak-dPeI11YkalQczRQ;https://www.youtube.com/user/PokéBazi
season_004,season_004_schedule_0113,Regular Season,regular_season,5. Spieltag - Sonntag der 09.04.2017,MeLevies,SurskitTV,0 - 3,zqCQyFyuCXg,https://www.youtube.com/watch?v=zqCQyFyuCXg,GPL [S4] - Spieltag 05 - vs. Shocking Shaymins: Ich bin verwirrt!,game,SurskitTV,MeLevies,100,"season,week,channel,title,both_sides",matched season season_004; matched week 5; channel identifies SurskitTV; title names MeLevies as opponent; channel and title identify opposite sides,SurskitTV,https://www.youtube.com/user/SurskitTV,3567,134,11,PT37M11S,2231,2026-06-19T11:59:12Z,2425,1.47,0.77,0.62,,1.24,1,2999.8,1.19,0.86,0.96,,https://www.youtube.com/watch?v=zqCQyFyuCXg;https://www.youtube.com/user/SurskitTV
season_004,season_004_schedule_0117,Regular Season,regular_season,5. Spieltag - Sonntag der 09.04.2017,Lauris,RegiBang,2 - 0,fGLOBKHlNB4,https://www.youtube.com/watch?v=fGLOBKHlNB4,GPL [S4] - Spieltag 05 - vs. Flexing Masskitos: Platz 1 zu Besuch |  w/Scoutley,game,Lauris,RegiBang,100,"season,week,channel,title,both_sides",matched season season_004; matched week 5; channel identifies Lauris; title names RegiBang as opponent; channel and title identify opposite sides,Lauris,https://www.youtube.com/c/LaurisEnteitainment,3794,179,21,PT15M16S,916,2026-06-19T11:59:12Z,2467.5,1.54,0.73,0.7,über Baseline 1.5x,1.24,1.19,3637.6,1.04,0.69,0.33,,https://www.youtube.com/watch?v=fGLOBKHlNB4;https://www.youtube.com/c/LaurisEnteitainment;https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA
season_004,season_004_schedule_0117,Regular Season,regular_season,5. Spieltag - Sonntag der 09.04.2017,Lauris,RegiBang,2 - 0,dg8VlDrbkps,https://www.youtube.com/watch?v=dg8VlDrbkps,GPL [S4] - Spieltag 05 - FLEXING MASSKITO vs. ENTEIKUTIERUNG: Die Prediction muss sitzen!,game,RegiBang,Lauris,100,"season,week,channel,title,both_sides",matched season season_004; matched week 5; channel identifies RegiBang; title names Lauris as opponent; channel and title identify opposite sides,RegiBang,https://www.youtube.com/user/RegiBang,25635,1080,106,PT31M43S,1903,2026-06-19T11:59:12Z,19782,1.3,0.86,0.73,,1.24,1.02,25069.3,1.02,0.66,0.24,,https://www.youtube.com/watch?v=dg8VlDrbkps;https://www.youtube.com/user/RegiBang
season_004,season_004_schedule_0253,Liga 2,regular_season,6. Spieltag - Mittwoch der 19.04.2017,Scoutley,Tabasco TV,0 - 2,c2vybvVOoW8,https://www.youtube.com/watch?v=c2vybvVOoW8,GPL [S4] - Spieltag 06 - vs. Penguin Squad: Chaos im Gewürzregal,game,Tabasco TV,Scoutley,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies Tabasco TV; title names Scoutley as opponent; channel and title identify opposite sides,Tabasco TV,https://www.youtube.com/channel/UCIgpF-qa1qagv0Xg2O5_6RQ,4669,197,82,PT33M40S,2020,2026-06-19T11:59:12Z,5466,0.85,0.14,-1.39,,1.09,1.02,6119.5,0.76,0.24,-1.11,,https://www.youtube.com/watch?v=c2vybvVOoW8;https://www.youtube.com/channel/UCIgpF-qa1qagv0Xg2O5_6RQ
season_004,season_004_schedule_0255,Liga 2,regular_season,6. Spieltag - Mittwoch der 19.04.2017,BraveBird,Glebber,1 - 0,9fHsYZahUHM,https://www.youtube.com/watch?v=9fHsYZahUHM,Zwischen ORAKEL und SCHARLATAN - GPL Spieltag 6 vs. @BlackLink,game,BraveBird,Glebber,85,"source_season,week,channel",matched season season_004 from normalized match; matched source season season_004; matched week 6; channel identifies BraveBird,Maxi von Vogel,https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A,2258,175,7,PT52M51S,3171,2026-06-19T11:59:12Z,2261.5,1,0.5,-0,,1.09,1,2470.5,0.91,0.38,-0.29,,https://www.youtube.com/watch?v=9fHsYZahUHM;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel
season_004,season_004_schedule_0255,Liga 2,regular_season,6. Spieltag - Mittwoch der 19.04.2017,BraveBird,Glebber,1 - 0,qp4K71Zpxto,https://www.youtube.com/watch?v=qp4K71Zpxto,GPL [S4] - Spieltag 06 Vs. Energie Tobutz | MEHR ENERGIE!,game,BraveBird,Glebber,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies BraveBird; title names Glebber as opponent; channel and title identify opposite sides,Maxi von Vogel,https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A,1597,73,19,PT22M11S,1331,2026-06-19T11:59:12Z,2261.5,0.71,0.22,-0.97,,1.09,1,2470.5,0.65,0.14,-1.87,,https://www.youtube.com/watch?v=qp4K71Zpxto;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel
season_004,season_004_schedule_0255,Liga 2,regular_season,6. Spieltag - Mittwoch der 19.04.2017,BraveBird,Glebber,1 - 0,ZycEiBGwF5k,https://www.youtube.com/watch?v=ZycEiBGwF5k,GPL [S4] - Spieltag 06 - vs. Talonflame Skyliners: Fehler vermeiden!,game,Glebber,BraveBird,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies Glebber; title names BraveBird as opponent; channel and title identify opposite sides,glebber,https://www.youtube.com/channel/UCUVf_aqw8yfVOjuF2K6x4dw,4102,189,39,PT15M41S,941,2026-06-19T11:59:12Z,3739.5,1.1,0.68,0.28,,1.09,1,4085.1,1,0.62,0.14,,https://www.youtube.com/watch?v=ZycEiBGwF5k;https://www.youtube.com/channel/UCUVf_aqw8yfVOjuF2K6x4dw;https://www.youtube.com/user/Glebber;https://www.youtube.com/user/glebber
season_004,season_004_schedule_0257,Liga 2,regular_season,6. Spieltag - Mittwoch der 19.04.2017,Asalakoren,Dauni,0 - 2,hEofX4416RA,https://www.youtube.com/watch?v=hEofX4416RA,GPL [S4] - Spieltag 06 - vs Azumarines: Ich box dich weg!,game,Dauni,Asalakoren,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies Dauni; title names Asalakoren as opponent; channel and title identify opposite sides,D,https://www.youtube.com/channel/UC48CbiA653Yo2BHiOWAGjWQ,2032,87,3,PT12M54S,774,2026-06-19T11:59:12Z,1195,1.7,0.82,1.37,über Baseline 1.7x,1.09,1.03,1349.6,1.51,0.93,1.99,über Erwartung 1.5x; Top 10% trendbereinigt,https://www.youtube.com/watch?v=hEofX4416RA;https://www.youtube.com/channel/UC48CbiA653Yo2BHiOWAGjWQ
season_004,season_004_schedule_0259,Liga 2,regular_season,6. Spieltag - Mittwoch der 19.04.2017,Professor N,Suishomaru,0 - 2,-5xgEff0buw,https://www.youtube.com/watch?v=-5xgEff0buw,GPL [S4] - Spieltag 06 - vs. Crimson Sunrise: Rot gegen Blau! w/ Suishomaru,game,Professor N,Suishomaru,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies Professor N; title names Suishomaru as opponent; channel and title identify opposite sides,Professor N,https://www.youtube.com/channel/UCxwnb7Ru6fSkRJIjKWZGy6Q,10008,432,91,PT25M42S,1542,2026-06-19T11:59:12Z,5326,1.88,1,4.23,über Baseline 1.9x; Top 5% der Person/Saison; robuster Z-Score 4.2,1.09,1.81,10528.5,0.95,0.45,-0.11,,https://www.youtube.com/watch?v=-5xgEff0buw;https://www.youtube.com/channel/UCxwnb7Ru6fSkRJIjKWZGy6Q
season_004,season_004_schedule_0259,Liga 2,regular_season,6. Spieltag - Mittwoch der 19.04.2017,Professor N,Suishomaru,0 - 2,qyM0iRqIoJw,https://www.youtube.com/watch?v=qyM0iRqIoJw,GPL [S4] - Spieltag 06 - vs. Bending Manaphys: Tanz auf dem Vulkan!,game,Suishomaru,Professor N,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies Suishomaru; title names Professor N as opponent; channel and title identify opposite sides,Suishomaru,https://www.youtube.com/user/Suishomaru,30720,1614,86,PT16M32S,992,2026-06-19T11:59:12Z,28121,1.09,0.68,0.62,,1.09,1,30720,1,0.6,0.12,,https://www.youtube.com/watch?v=qyM0iRqIoJw;https://www.youtube.com/user/Suishomaru
season_004,season_004_schedule_0261,Liga 2,regular_season,6. Spieltag - Mittwoch der 19.04.2017,Leinux,ImpelDownTV,0 - 2,KKoOGDv59v8,https://www.youtube.com/watch?v=KKoOGDv59v8,"GPL [S4] - Spieltag 06 - vs. Meoseyside ,,Drop the Cow""",game,ImpelDownTV,Leinux,85,"season,week,channel",matched season season_004; matched week 6; channel identifies ImpelDownTV,Barry D. Sin of Speed,https://www.youtube.com/c/BarryDSinOfSpeed,2573,83,32,PT26M55S,1615,2026-06-19T11:59:12Z,1359,1.89,0.86,1.02,über Baseline 1.9x,1.09,1,1486.2,1.73,0.95,2.63,über Erwartung 1.7x; Top 5% trendbereinigt; Trend-Z-Score 2.6,https://www.youtube.com/watch?v=KKoOGDv59v8;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg
season_004,season_004_schedule_0261,Liga 2,regular_season,6. Spieltag - Mittwoch der 19.04.2017,Leinux,ImpelDownTV,0 - 2,dHRwnEUC05M,https://www.youtube.com/watch?v=dHRwnEUC05M,GPL [S4] - Spieltag 06 - vs. Marvelous Speedsters: Stürmische gegenden,game,Leinux,ImpelDownTV,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies Leinux; title names ImpelDownTV as opponent; channel and title identify opposite sides,Leinux,https://www.youtube.com/user/Leinux2,1125,36,6,PT14M52S,892,2026-06-19T11:59:12Z,1260,0.89,0.43,-0.38,,1.09,1.05,1451.8,0.77,0.24,-1.04,,https://www.youtube.com/watch?v=dHRwnEUC05M;https://www.youtube.com/user/Leinux2
season_004,season_004_schedule_0263,Liga 2,regular_season,6. Spieltag - Mittwoch der 19.04.2017,TheMiiFii,BlackLink,5 - 0,cpwKyCX5Pzc,https://www.youtube.com/watch?v=cpwKyCX5Pzc,GPL [S4] - Spieltag 06 - vs. Dreaded Dittos: Verspielte Dimensionen,game,BlackLink,TheMiiFii,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies BlackLink; title names TheMiiFii as opponent; channel and title identify opposite sides,BlackLink,https://www.youtube.com/c/BlackLink,1038,46,7,PT18M46S,1126,2026-06-19T11:59:12Z,1151,0.9,0.43,-0.24,,1.09,1,1257.4,0.83,0.28,-0.75,,https://www.youtube.com/watch?v=cpwKyCX5Pzc;https://www.youtube.com/c/BlackLink;https://www.youtube.com/user/BlackLink;https://www.youtube.com/user/BlackLink1996
season_004,season_004_schedule_0263,Liga 2,regular_season,6. Spieltag - Mittwoch der 19.04.2017,TheMiiFii,BlackLink,5 - 0,ZJOfPLZEeKc,https://www.youtube.com/watch?v=ZJOfPLZEeKc,GPL [S4] - Spieltag 06 - vs. Silver Fang: Shining Star(mie),game,TheMiiFii,BlackLink,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies TheMiiFii; title names BlackLink as opponent; channel and title identify opposite sides,TheMiiFii,https://www.youtube.com/user/TheMiiFii,5138,207,24,PT15M,900,2026-06-19T11:59:12Z,4642.5,1.11,0.64,0.48,,1.09,1.02,5185.3,0.99,0.54,0.08,,https://www.youtube.com/watch?v=ZJOfPLZEeKc;https://www.youtube.com/user/TheMiiFii
season_004,season_004_schedule_0121,Regular Season,regular_season,6. Spieltag - Sonntag der 16.04.2017,PresentLP,CaptainCrinch,5 - 0,b12Yff1VzNs,https://www.youtube.com/watch?v=b12Yff1VzNs,GPL [S4] - Spieltag 06 - vs. Prekani - Toxic Present,game,CaptainCrinch,PresentLP,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies CaptainCrinch; title names PresentLP as opponent; channel and title identify opposite sides,Crinchy,https://www.youtube.com/user/CaptainCrinch,3163,145,13,PT15M44S,944,2026-06-19T11:59:12Z,3130.5,1.01,0.55,0.02,,1.21,1,3775.8,0.84,0.27,-0.72,,https://www.youtube.com/watch?v=b12Yff1VzNs;https://www.youtube.com/user/CaptainCrinch
season_004,season_004_schedule_0121,Regular Season,regular_season,6. Spieltag - Sonntag der 16.04.2017,PresentLP,CaptainCrinch,5 - 0,8aAuxsX_3tY,https://www.youtube.com/watch?v=8aAuxsX_3tY,GPL [S4] - Spieltag 06 - vs. Suicide Squad: Der richtige Fokus?,game,PresentLP,CaptainCrinch,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies PresentLP; title names CaptainCrinch as opponent; channel and title identify opposite sides,Present,https://www.youtube.com/user/Present,12581,658,116,PT14M20S,860,2026-06-19T11:59:12Z,10990,1.14,0.67,0.6,,1.21,1,13255.3,0.95,0.47,-0.12,,https://www.youtube.com/watch?v=8aAuxsX_3tY;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP
season_004,season_004_schedule_0123,Regular Season,regular_season,6. Spieltag - Sonntag der 16.04.2017,CrowdController,Bene,0 - 6,dGFO-m-CxOg,https://www.youtube.com/watch?v=dGFO-m-CxOg,GPL [S4] - Spieltag 06 - vs. Variant Vulpix: Switchins!,game,Bene,CrowdController,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies Bene; title names CrowdController as opponent; channel and title identify opposite sides,Bene,https://www.youtube.com/user/FullLifeGames,4581,208,33,PT21M17S,1277,2026-06-19T11:59:12Z,3922.5,1.17,0.62,0.36,,1.21,1.08,5109.1,0.9,0.37,-0.4,,https://www.youtube.com/watch?v=dGFO-m-CxOg;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames
season_004,season_004_schedule_0123,Regular Season,regular_season,6. Spieltag - Sonntag der 16.04.2017,CrowdController,Bene,0 - 6,HQ8RjaqsQD0,https://www.youtube.com/watch?v=HQ8RjaqsQD0,GPL [S4] - Spieltag 06 - vs. Ritter der Tapukokosnuss: Die Finsternis kommt,game,CrowdController,Bene,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies CrowdController; title names Bene as opponent; channel and title identify opposite sides,CrowdController,https://www.youtube.com/user/CrowdController,3940,101,17,PT15M57S,957,2026-06-19T11:59:12Z,2169,1.82,0.95,1.26,über Baseline 1.8x; Top 5% der Person/Saison,1.21,1,2616.1,1.51,0.97,2.1,über Erwartung 1.5x; Top 5% trendbereinigt,https://www.youtube.com/watch?v=HQ8RjaqsQD0;https://www.youtube.com/user/CrowdController;https://www.youtube.com/user/CrowdControllerLP
season_004,season_004_schedule_0125,Regular Season,regular_season,6. Spieltag - Sonntag der 16.04.2017,Minetube,Cabgolord,4 - 0,fFpFSgRxZsM,https://www.youtube.com/watch?v=fFpFSgRxZsM,GPL [S4] - Spieltag 6 - vs. Triyolotree: Die Macht der NU´s,game,Cabgolord,Minetube,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies Cabgolord; title names Minetube as opponent; channel and title identify opposite sides,Cabgolord,https://www.youtube.com/c/Cabgolord,2959,122,5,PT16M19S,979,2026-06-19T11:59:12Z,2999,0.99,0.5,-0.07,,1.21,1,3617.2,0.82,0.25,-0.84,,https://www.youtube.com/watch?v=fFpFSgRxZsM;https://www.youtube.com/c/Cabgolord;https://www.youtube.com/channel/UCYdaMHNraDfWMxVTlrlnK6w;https://www.youtube.com/user/Cabgolord
season_004,season_004_schedule_0125,Regular Season,regular_season,6. Spieltag - Sonntag der 16.04.2017,Minetube,Cabgolord,4 - 0,-FKqo5JAFNE,https://www.youtube.com/watch?v=-FKqo5JAFNE,GPL [S4] - Spieltag 06 - vs. Slicing Knights,game,Minetube,Cabgolord,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies Minetube; title names Cabgolord as opponent; channel and title identify opposite sides,Minetube,https://www.youtube.com/user/Minetube13,2829,164,21,PT17M40S,1060,2026-06-19T11:59:12Z,2810.5,1.01,0.59,0.03,,1.21,1,3389.8,0.83,0.27,-0.74,,https://www.youtube.com/watch?v=-FKqo5JAFNE;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13
season_004,season_004_schedule_0129,Regular Season,regular_season,6. Spieltag - Sonntag der 16.04.2017,Lauris,PokeBazi,0 - 2,AUVHDM1IKrQ,https://www.youtube.com/watch?v=AUVHDM1IKrQ,GPL [S4] - Spieltag 06 - vs. Schnittlauchs: Durchtrennt,game,Lauris,PokeBazi,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies Lauris; title names PokeBazi as opponent; channel and title identify opposite sides,Lauris,https://www.youtube.com/c/LaurisEnteitainment,3626,141,17,PT14M36S,876,2026-06-19T11:59:12Z,2467.5,1.47,0.64,0.63,,1.21,1,2976.1,1.22,0.87,1.08,,https://www.youtube.com/watch?v=AUVHDM1IKrQ;https://www.youtube.com/c/LaurisEnteitainment;https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA
season_004,season_004_schedule_0129,Regular Season,regular_season,6. Spieltag - Sonntag der 16.04.2017,Lauris,PokeBazi,0 - 2,ZFzWl7mS6N4,https://www.youtube.com/watch?v=ZFzWl7mS6N4,GPL [S4] - Spieltag 06 - vs. Enteikutierung: Was guckst du?,game,PokeBazi,Lauris,100,"season,week,channel,title,both_sides",matched season season_004; matched week 6; channel identifies PokeBazi; title names Lauris as opponent; channel and title identify opposite sides,PokéBazi,https://www.youtube.com/c/PokeBazi,6456,251,82,PT33M59S,2039,2026-06-19T11:59:12Z,4231,1.53,0.86,1.23,über Baseline 1.5x,1.21,1.02,5227.8,1.23,0.88,1.14,,https://www.youtube.com/watch?v=ZFzWl7mS6N4;https://www.youtube.com/c/PokeBazi;https://www.youtube.com/channel/UCkEEHak-dPeI11YkalQczRQ;https://www.youtube.com/user/PokéBazi
