slot_id,season_id,division,graphic_group,graphic_row,slot_number,image_path,source_file,crop_x,crop_y,crop_width,crop_height,team_name,team_name_normalized,person_name,person_name_normalized,suggested_pokemon,suggested_pokemon_normalized,suggestion_rank,suggestion_confidence,data_status,source_urls
season_003_gpl_teams_spieltag_14_2_row_7_73,season_003,Regular Season,season_003_gpl_teams_spieltag_14_2_row_7,7,73,../output/team-graphics/s3/GPL Teams Spieltag 14 (2).jpg,output/team-graphics/s3/GPL Teams Spieltag 14 (2).jpg,762,586,76,76,,,,,,,,,graphic_slot,output/team-graphics/s3/GPL Teams Spieltag 14 (2).jpg
season_003_gpl_teams_spieltag_14_2_row_7_74,season_003,Regular Season,season_003_gpl_teams_spieltag_14_2_row_7,7,74,../output/team-graphics/s3/GPL Teams Spieltag 14 (2).jpg,output/team-graphics/s3/GPL Teams Spieltag 14 (2).jpg,854,586,76,76,,,,,,,,,graphic_slot,output/team-graphics/s3/GPL Teams Spieltag 14 (2).jpg
season_003_gpl_teams_spieltag_14_2_row_7_75,season_003,Regular Season,season_003_gpl_teams_spieltag_14_2_row_7,7,75,../output/team-graphics/s3/GPL Teams Spieltag 14 (2).jpg,output/team-graphics/s3/GPL Teams Spieltag 14 (2).jpg,946,586,76,76,,,,,,,,,graphic_slot,output/team-graphics/s3/GPL Teams Spieltag 14 (2).jpg
season_003_gpl_teams_spieltag_14_2_row_7_76,season_003,Regular Season,season_003_gpl_teams_spieltag_14_2_row_7,7,76,../output/team-graphics/s3/GPL Teams Spieltag 14 (2).jpg,output/team-graphics/s3/GPL Teams Spieltag 14 (2).jpg,1038,586,76,76,,,,,,,,,graphic_slot,output/team-graphics/s3/GPL Teams Spieltag 14 (2).jpg
season_003_gpl_teams_spieltag_14_2_row_7_77,season_003,Regular Season,season_003_gpl_teams_spieltag_14_2_row_7,7,77,../output/team-graphics/s3/GPL Teams Spieltag 14 (2).jpg,output/team-graphics/s3/GPL Teams Spieltag 14 (2).jpg,1130,586,76,76,,,,,,,,,graphic_slot,output/team-graphics/s3/GPL Teams Spieltag 14 (2).jpg
season_004_enteikutierung_lauris_enteitainment_01,season_004,Regular Season,season_004_enteikutierung_lauris_enteitainment,,1,../output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,286,119,179,102,Enteikutierung,enteikutierung,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png
season_004_enteikutierung_lauris_enteitainment_02,season_004,Regular Season,season_004_enteikutierung_lauris_enteitainment,,2,../output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,583,119,179,102,Enteikutierung,enteikutierung,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png
season_004_enteikutierung_lauris_enteitainment_03,season_004,Regular Season,season_004_enteikutierung_lauris_enteitainment,,3,../output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,879,119,179,102,Enteikutierung,enteikutierung,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png
season_004_enteikutierung_lauris_enteitainment_04,season_004,Regular Season,season_004_enteikutierung_lauris_enteitainment,,4,../output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,286,247,179,102,Enteikutierung,enteikutierung,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png
season_004_enteikutierung_lauris_enteitainment_05,season_004,Regular Season,season_004_enteikutierung_lauris_enteitainment,,5,../output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,583,247,179,102,Enteikutierung,enteikutierung,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png
season_004_enteikutierung_lauris_enteitainment_06,season_004,Regular Season,season_004_enteikutierung_lauris_enteitainment,,6,../output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,879,247,179,102,Enteikutierung,enteikutierung,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png
season_004_enteikutierung_lauris_enteitainment_07,season_004,Regular Season,season_004_enteikutierung_lauris_enteitainment,,7,../output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,435,376,179,102,Enteikutierung,enteikutierung,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png
season_004_enteikutierung_lauris_enteitainment_08,season_004,Regular Season,season_004_enteikutierung_lauris_enteitainment,,8,../output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,731,376,179,102,Enteikutierung,enteikutierung,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png
season_004_enteikutierung_lauris_enteitainment_09,season_004,Regular Season,season_004_enteikutierung_lauris_enteitainment,,9,../output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,286,502,179,102,Enteikutierung,enteikutierung,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png
season_004_enteikutierung_lauris_enteitainment_10,season_004,Regular Season,season_004_enteikutierung_lauris_enteitainment,,10,../output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,583,502,179,102,Enteikutierung,enteikutierung,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png
season_004_enteikutierung_lauris_enteitainment_11,season_004,Regular Season,season_004_enteikutierung_lauris_enteitainment,,11,../output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png,879,502,179,102,Enteikutierung,enteikutierung,Lauris,lauris,,,,,graphic_slot,output/team-graphics/s4/Enteikutierung - Lauris Enteitainment.png
season_004_flexing_masskito_regibang_01,season_004,Regular Season,season_004_flexing_masskito_regibang,,1,../output/team-graphics/s4/Flexing Masskito - RegiBang.png,output/team-graphics/s4/Flexing Masskito - RegiBang.png,286,119,179,102,Flexing Masskito,flexing masskito,RegiBang,regibang,,,,,graphic_slot,output/team-graphics/s4/Flexing Masskito - RegiBang.png
season_004_flexing_masskito_regibang_02,season_004,Regular Season,season_004_flexing_masskito_regibang,,2,../output/team-graphics/s4/Flexing Masskito - RegiBang.png,output/team-graphics/s4/Flexing Masskito - RegiBang.png,583,119,179,102,Flexing Masskito,flexing masskito,RegiBang,regibang,,,,,graphic_slot,output/team-graphics/s4/Flexing Masskito - RegiBang.png
season_004_flexing_masskito_regibang_03,season_004,Regular Season,season_004_flexing_masskito_regibang,,3,../output/team-graphics/s4/Flexing Masskito - RegiBang.png,output/team-graphics/s4/Flexing Masskito - RegiBang.png,879,119,179,102,Flexing Masskito,flexing masskito,RegiBang,regibang,,,,,graphic_slot,output/team-graphics/s4/Flexing Masskito - RegiBang.png
season_004_flexing_masskito_regibang_04,season_004,Regular Season,season_004_flexing_masskito_regibang,,4,../output/team-graphics/s4/Flexing Masskito - RegiBang.png,output/team-graphics/s4/Flexing Masskito - RegiBang.png,286,247,179,102,Flexing Masskito,flexing masskito,RegiBang,regibang,,,,,graphic_slot,output/team-graphics/s4/Flexing Masskito - RegiBang.png
season_004_flexing_masskito_regibang_05,season_004,Regular Season,season_004_flexing_masskito_regibang,,5,../output/team-graphics/s4/Flexing Masskito - RegiBang.png,output/team-graphics/s4/Flexing Masskito - RegiBang.png,583,247,179,102,Flexing Masskito,flexing masskito,RegiBang,regibang,,,,,graphic_slot,output/team-graphics/s4/Flexing Masskito - RegiBang.png
season_004_flexing_masskito_regibang_06,season_004,Regular Season,season_004_flexing_masskito_regibang,,6,../output/team-graphics/s4/Flexing Masskito - RegiBang.png,output/team-graphics/s4/Flexing Masskito - RegiBang.png,879,247,179,102,Flexing Masskito,flexing masskito,RegiBang,regibang,,,,,graphic_slot,output/team-graphics/s4/Flexing Masskito - RegiBang.png
season_004_flexing_masskito_regibang_07,season_004,Regular Season,season_004_flexing_masskito_regibang,,7,../output/team-graphics/s4/Flexing Masskito - RegiBang.png,output/team-graphics/s4/Flexing Masskito - RegiBang.png,435,376,179,102,Flexing Masskito,flexing masskito,RegiBang,regibang,,,,,graphic_slot,output/team-graphics/s4/Flexing Masskito - RegiBang.png
season_004_flexing_masskito_regibang_08,season_004,Regular Season,season_004_flexing_masskito_regibang,,8,../output/team-graphics/s4/Flexing Masskito - RegiBang.png,output/team-graphics/s4/Flexing Masskito - RegiBang.png,731,376,179,102,Flexing Masskito,flexing masskito,RegiBang,regibang,,,,,graphic_slot,output/team-graphics/s4/Flexing Masskito - RegiBang.png
season_004_flexing_masskito_regibang_09,season_004,Regular Season,season_004_flexing_masskito_regibang,,9,../output/team-graphics/s4/Flexing Masskito - RegiBang.png,output/team-graphics/s4/Flexing Masskito - RegiBang.png,286,502,179,102,Flexing Masskito,flexing masskito,RegiBang,regibang,,,,,graphic_slot,output/team-graphics/s4/Flexing Masskito - RegiBang.png
season_004_flexing_masskito_regibang_10,season_004,Regular Season,season_004_flexing_masskito_regibang,,10,../output/team-graphics/s4/Flexing Masskito - RegiBang.png,output/team-graphics/s4/Flexing Masskito - RegiBang.png,583,502,179,102,Flexing Masskito,flexing masskito,RegiBang,regibang,,,,,graphic_slot,output/team-graphics/s4/Flexing Masskito - RegiBang.png
season_004_flexing_masskito_regibang_11,season_004,Regular Season,season_004_flexing_masskito_regibang,,11,../output/team-graphics/s4/Flexing Masskito - RegiBang.png,output/team-graphics/s4/Flexing Masskito - RegiBang.png,879,502,179,102,Flexing Masskito,flexing masskito,RegiBang,regibang,,,,,graphic_slot,output/team-graphics/s4/Flexing Masskito - RegiBang.png
season_004_minetube_triyolotree_01,season_004,Regular Season,season_004_minetube_triyolotree,,1,../output/team-graphics/s4/Minetube - Triyolotree.png,output/team-graphics/s4/Minetube - Triyolotree.png,286,119,179,102,Triyolotree,triyolotree,Minetube,minetube,,,,,graphic_slot,output/team-graphics/s4/Minetube - Triyolotree.png
season_004_minetube_triyolotree_02,season_004,Regular Season,season_004_minetube_triyolotree,,2,../output/team-graphics/s4/Minetube - Triyolotree.png,output/team-graphics/s4/Minetube - Triyolotree.png,583,119,179,102,Triyolotree,triyolotree,Minetube,minetube,,,,,graphic_slot,output/team-graphics/s4/Minetube - Triyolotree.png
season_004_minetube_triyolotree_03,season_004,Regular Season,season_004_minetube_triyolotree,,3,../output/team-graphics/s4/Minetube - Triyolotree.png,output/team-graphics/s4/Minetube - Triyolotree.png,879,119,179,102,Triyolotree,triyolotree,Minetube,minetube,,,,,graphic_slot,output/team-graphics/s4/Minetube - Triyolotree.png
season_004_minetube_triyolotree_04,season_004,Regular Season,season_004_minetube_triyolotree,,4,../output/team-graphics/s4/Minetube - Triyolotree.png,output/team-graphics/s4/Minetube - Triyolotree.png,286,247,179,102,Triyolotree,triyolotree,Minetube,minetube,,,,,graphic_slot,output/team-graphics/s4/Minetube - Triyolotree.png
season_004_minetube_triyolotree_05,season_004,Regular Season,season_004_minetube_triyolotree,,5,../output/team-graphics/s4/Minetube - Triyolotree.png,output/team-graphics/s4/Minetube - Triyolotree.png,583,247,179,102,Triyolotree,triyolotree,Minetube,minetube,,,,,graphic_slot,output/team-graphics/s4/Minetube - Triyolotree.png
season_004_minetube_triyolotree_06,season_004,Regular Season,season_004_minetube_triyolotree,,6,../output/team-graphics/s4/Minetube - Triyolotree.png,output/team-graphics/s4/Minetube - Triyolotree.png,879,247,179,102,Triyolotree,triyolotree,Minetube,minetube,,,,,graphic_slot,output/team-graphics/s4/Minetube - Triyolotree.png
season_004_minetube_triyolotree_07,season_004,Regular Season,season_004_minetube_triyolotree,,7,../output/team-graphics/s4/Minetube - Triyolotree.png,output/team-graphics/s4/Minetube - Triyolotree.png,435,376,179,102,Triyolotree,triyolotree,Minetube,minetube,,,,,graphic_slot,output/team-graphics/s4/Minetube - Triyolotree.png
season_004_minetube_triyolotree_08,season_004,Regular Season,season_004_minetube_triyolotree,,8,../output/team-graphics/s4/Minetube - Triyolotree.png,output/team-graphics/s4/Minetube - Triyolotree.png,731,376,179,102,Triyolotree,triyolotree,Minetube,minetube,,,,,graphic_slot,output/team-graphics/s4/Minetube - Triyolotree.png
season_004_minetube_triyolotree_09,season_004,Regular Season,season_004_minetube_triyolotree,,9,../output/team-graphics/s4/Minetube - Triyolotree.png,output/team-graphics/s4/Minetube - Triyolotree.png,286,502,179,102,Triyolotree,triyolotree,Minetube,minetube,,,,,graphic_slot,output/team-graphics/s4/Minetube - Triyolotree.png
season_004_minetube_triyolotree_10,season_004,Regular Season,season_004_minetube_triyolotree,,10,../output/team-graphics/s4/Minetube - Triyolotree.png,output/team-graphics/s4/Minetube - Triyolotree.png,583,502,179,102,Triyolotree,triyolotree,Minetube,minetube,,,,,graphic_slot,output/team-graphics/s4/Minetube - Triyolotree.png
season_004_minetube_triyolotree_11,season_004,Regular Season,season_004_minetube_triyolotree,,11,../output/team-graphics/s4/Minetube - Triyolotree.png,output/team-graphics/s4/Minetube - Triyolotree.png,879,502,179,102,Triyolotree,triyolotree,Minetube,minetube,,,,,graphic_slot,output/team-graphics/s4/Minetube - Triyolotree.png
season_004_prekani_presentlp_01,season_004,Regular Season,season_004_prekani_presentlp,,1,../output/team-graphics/s4/Prekani - PresentLP.png,output/team-graphics/s4/Prekani - PresentLP.png,286,119,179,102,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s4/Prekani - PresentLP.png
season_004_prekani_presentlp_02,season_004,Regular Season,season_004_prekani_presentlp,,2,../output/team-graphics/s4/Prekani - PresentLP.png,output/team-graphics/s4/Prekani - PresentLP.png,583,119,179,102,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s4/Prekani - PresentLP.png
season_004_prekani_presentlp_03,season_004,Regular Season,season_004_prekani_presentlp,,3,../output/team-graphics/s4/Prekani - PresentLP.png,output/team-graphics/s4/Prekani - PresentLP.png,879,119,179,102,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s4/Prekani - PresentLP.png
season_004_prekani_presentlp_04,season_004,Regular Season,season_004_prekani_presentlp,,4,../output/team-graphics/s4/Prekani - PresentLP.png,output/team-graphics/s4/Prekani - PresentLP.png,286,247,179,102,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s4/Prekani - PresentLP.png
season_004_prekani_presentlp_05,season_004,Regular Season,season_004_prekani_presentlp,,5,../output/team-graphics/s4/Prekani - PresentLP.png,output/team-graphics/s4/Prekani - PresentLP.png,583,247,179,102,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s4/Prekani - PresentLP.png
season_004_prekani_presentlp_06,season_004,Regular Season,season_004_prekani_presentlp,,6,../output/team-graphics/s4/Prekani - PresentLP.png,output/team-graphics/s4/Prekani - PresentLP.png,879,247,179,102,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s4/Prekani - PresentLP.png
season_004_prekani_presentlp_07,season_004,Regular Season,season_004_prekani_presentlp,,7,../output/team-graphics/s4/Prekani - PresentLP.png,output/team-graphics/s4/Prekani - PresentLP.png,435,376,179,102,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s4/Prekani - PresentLP.png
season_004_prekani_presentlp_08,season_004,Regular Season,season_004_prekani_presentlp,,8,../output/team-graphics/s4/Prekani - PresentLP.png,output/team-graphics/s4/Prekani - PresentLP.png,731,376,179,102,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s4/Prekani - PresentLP.png
season_004_prekani_presentlp_09,season_004,Regular Season,season_004_prekani_presentlp,,9,../output/team-graphics/s4/Prekani - PresentLP.png,output/team-graphics/s4/Prekani - PresentLP.png,286,502,179,102,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s4/Prekani - PresentLP.png
season_004_prekani_presentlp_10,season_004,Regular Season,season_004_prekani_presentlp,,10,../output/team-graphics/s4/Prekani - PresentLP.png,output/team-graphics/s4/Prekani - PresentLP.png,583,502,179,102,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s4/Prekani - PresentLP.png
season_004_prekani_presentlp_11,season_004,Regular Season,season_004_prekani_presentlp,,11,../output/team-graphics/s4/Prekani - PresentLP.png,output/team-graphics/s4/Prekani - PresentLP.png,879,502,179,102,Prekani,prekani,PresentLP,present,,,,,graphic_slot,output/team-graphics/s4/Prekani - PresentLP.png
season_004_pyroars_of_the_carribean_art_n_gaming_01,season_004,Regular Season,season_004_pyroars_of_the_carribean_art_n_gaming,,1,../output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,286,119,179,102,Pyroars of the Carribean,pyroars of the carribean,Art'n'Gaming,art n gaming,,,,,graphic_slot,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png
season_004_pyroars_of_the_carribean_art_n_gaming_02,season_004,Regular Season,season_004_pyroars_of_the_carribean_art_n_gaming,,2,../output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,583,119,179,102,Pyroars of the Carribean,pyroars of the carribean,Art'n'Gaming,art n gaming,,,,,graphic_slot,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png
season_004_pyroars_of_the_carribean_art_n_gaming_03,season_004,Regular Season,season_004_pyroars_of_the_carribean_art_n_gaming,,3,../output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,879,119,179,102,Pyroars of the Carribean,pyroars of the carribean,Art'n'Gaming,art n gaming,,,,,graphic_slot,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png
season_004_pyroars_of_the_carribean_art_n_gaming_04,season_004,Regular Season,season_004_pyroars_of_the_carribean_art_n_gaming,,4,../output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,286,247,179,102,Pyroars of the Carribean,pyroars of the carribean,Art'n'Gaming,art n gaming,,,,,graphic_slot,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png
season_004_pyroars_of_the_carribean_art_n_gaming_05,season_004,Regular Season,season_004_pyroars_of_the_carribean_art_n_gaming,,5,../output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,583,247,179,102,Pyroars of the Carribean,pyroars of the carribean,Art'n'Gaming,art n gaming,,,,,graphic_slot,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png
season_004_pyroars_of_the_carribean_art_n_gaming_06,season_004,Regular Season,season_004_pyroars_of_the_carribean_art_n_gaming,,6,../output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,879,247,179,102,Pyroars of the Carribean,pyroars of the carribean,Art'n'Gaming,art n gaming,,,,,graphic_slot,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png
season_004_pyroars_of_the_carribean_art_n_gaming_07,season_004,Regular Season,season_004_pyroars_of_the_carribean_art_n_gaming,,7,../output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,435,376,179,102,Pyroars of the Carribean,pyroars of the carribean,Art'n'Gaming,art n gaming,,,,,graphic_slot,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png
season_004_pyroars_of_the_carribean_art_n_gaming_08,season_004,Regular Season,season_004_pyroars_of_the_carribean_art_n_gaming,,8,../output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,731,376,179,102,Pyroars of the Carribean,pyroars of the carribean,Art'n'Gaming,art n gaming,,,,,graphic_slot,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png
season_004_pyroars_of_the_carribean_art_n_gaming_09,season_004,Regular Season,season_004_pyroars_of_the_carribean_art_n_gaming,,9,../output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,286,502,179,102,Pyroars of the Carribean,pyroars of the carribean,Art'n'Gaming,art n gaming,,,,,graphic_slot,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png
season_004_pyroars_of_the_carribean_art_n_gaming_10,season_004,Regular Season,season_004_pyroars_of_the_carribean_art_n_gaming,,10,../output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,583,502,179,102,Pyroars of the Carribean,pyroars of the carribean,Art'n'Gaming,art n gaming,,,,,graphic_slot,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png
season_004_pyroars_of_the_carribean_art_n_gaming_11,season_004,Regular Season,season_004_pyroars_of_the_carribean_art_n_gaming,,11,../output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png,879,502,179,102,Pyroars of the Carribean,pyroars of the carribean,Art'n'Gaming,art n gaming,,,,,graphic_slot,output/team-graphics/s4/Pyroars of The Carribean - Art 'n' Gaming.png
season_004_ritter_der_tapukokosnuss_fulllifegames_01,season_004,Regular Season,season_004_ritter_der_tapukokosnuss_fulllifegames,,1,../output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,286,119,179,102,Ritter der Tapukokosnuss,ritter der tapukokosnuss,Bene,bene,,,,,graphic_slot,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png
season_004_ritter_der_tapukokosnuss_fulllifegames_02,season_004,Regular Season,season_004_ritter_der_tapukokosnuss_fulllifegames,,2,../output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,583,119,179,102,Ritter der Tapukokosnuss,ritter der tapukokosnuss,Bene,bene,,,,,graphic_slot,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png
season_004_ritter_der_tapukokosnuss_fulllifegames_03,season_004,Regular Season,season_004_ritter_der_tapukokosnuss_fulllifegames,,3,../output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,879,119,179,102,Ritter der Tapukokosnuss,ritter der tapukokosnuss,Bene,bene,,,,,graphic_slot,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png
season_004_ritter_der_tapukokosnuss_fulllifegames_04,season_004,Regular Season,season_004_ritter_der_tapukokosnuss_fulllifegames,,4,../output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,286,247,179,102,Ritter der Tapukokosnuss,ritter der tapukokosnuss,Bene,bene,,,,,graphic_slot,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png
season_004_ritter_der_tapukokosnuss_fulllifegames_05,season_004,Regular Season,season_004_ritter_der_tapukokosnuss_fulllifegames,,5,../output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,583,247,179,102,Ritter der Tapukokosnuss,ritter der tapukokosnuss,Bene,bene,,,,,graphic_slot,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png
season_004_ritter_der_tapukokosnuss_fulllifegames_06,season_004,Regular Season,season_004_ritter_der_tapukokosnuss_fulllifegames,,6,../output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,879,247,179,102,Ritter der Tapukokosnuss,ritter der tapukokosnuss,Bene,bene,,,,,graphic_slot,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png
season_004_ritter_der_tapukokosnuss_fulllifegames_07,season_004,Regular Season,season_004_ritter_der_tapukokosnuss_fulllifegames,,7,../output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,435,376,179,102,Ritter der Tapukokosnuss,ritter der tapukokosnuss,Bene,bene,,,,,graphic_slot,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png
season_004_ritter_der_tapukokosnuss_fulllifegames_08,season_004,Regular Season,season_004_ritter_der_tapukokosnuss_fulllifegames,,8,../output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,731,376,179,102,Ritter der Tapukokosnuss,ritter der tapukokosnuss,Bene,bene,,,,,graphic_slot,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png
season_004_ritter_der_tapukokosnuss_fulllifegames_09,season_004,Regular Season,season_004_ritter_der_tapukokosnuss_fulllifegames,,9,../output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,286,502,179,102,Ritter der Tapukokosnuss,ritter der tapukokosnuss,Bene,bene,,,,,graphic_slot,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png
season_004_ritter_der_tapukokosnuss_fulllifegames_10,season_004,Regular Season,season_004_ritter_der_tapukokosnuss_fulllifegames,,10,../output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,583,502,179,102,Ritter der Tapukokosnuss,ritter der tapukokosnuss,Bene,bene,,,,,graphic_slot,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png
season_004_ritter_der_tapukokosnuss_fulllifegames_11,season_004,Regular Season,season_004_ritter_der_tapukokosnuss_fulllifegames,,11,../output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png,879,502,179,102,Ritter der Tapukokosnuss,ritter der tapukokosnuss,Bene,bene,,,,,graphic_slot,output/team-graphics/s4/Ritter der Tapukokosnuss - FullLifeGames.png
season_004_schnittlauchs_pokebazi_01,season_004,Regular Season,season_004_schnittlauchs_pokebazi,,1,../output/team-graphics/s4/Schnittlauchs - PokeBazi.png,output/team-graphics/s4/Schnittlauchs - PokeBazi.png,286,119,179,102,Schnittlauchs,schnittlauchs,PokeBazi,pokebazi,,,,,graphic_slot,output/team-graphics/s4/Schnittlauchs - PokeBazi.png
